reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.01,39.394
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.025,42.7
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.05,46.6
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.1,51.1
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.15,54.785
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.2,57.3
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.25,59.8
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.3,62.1
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.35,64.3
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.4,66.7
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.45,68.9
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.5,70.9
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.55,73.1
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.6,75.5
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.65,77.7
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.7,80.6
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.75,83.6
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.8,86.7
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.85,90.4
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.9,95.4
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.95,102.6
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.975,109.01
2024-03-02,wk inc flu hosp,0,2024-03-02,01,quantile,0.99,116.4
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.01,3.6
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.025,3.9
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.05,4.3
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.1,4.8
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.15,5.2
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.2,5.6
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.25,6.1
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.3,6.1
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.35,6.5
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.4,6.9
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.45,6.9
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.5,7.2
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.55,7.8
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.6,7.8
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.65,8.1
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.7,8.1
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.75,8.8
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.8,9.4
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.85,9.4
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.9,10.4
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.95,11.4
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.975,12
2024-03-02,wk inc flu hosp,0,2024-03-02,02,quantile,0.99,13.201
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.01,50.8704
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.025,58.557
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.05,67.644
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.1,77.04
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.15,83.688
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.2,89.28
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.25,94.32
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.3,98.88
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.35,103.68
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.4,108
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.45,112.32
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.5,117
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.55,120.6
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.6,124.92
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.65,130.44
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.7,135.672
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.75,142.08
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.8,148.2
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.85,156.378
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.9,165.888
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.95,181.11
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.975,196.806
2024-03-02,wk inc flu hosp,0,2024-03-02,04,quantile,0.99,213.1296
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.01,121.889
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.025,132.5
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.05,143.97
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.1,158
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.15,167
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.2,173.8
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.25,180.7
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.3,187.05
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.35,192.8
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.4,198.3
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.45,204.3
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.5,209.3
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.55,215.3
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.6,221
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.65,227.1
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.7,233.2
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.75,240.5
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.8,247.98
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.85,257.915
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.9,270.2
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.95,291.765
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.975,310.31
2024-03-02,wk inc flu hosp,0,2024-03-02,05,quantile,0.99,329.6
2024-03-02,wk inc flu hosp,0,2024-03-02,06,quantile,0.01,130.981
2024-03-02,wk inc flu hosp,0,2024-03-02,06,quantile,0.025,146.69
