reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.01,5
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.025,6
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.05,8
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.1,11
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.15,13
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.2,15
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.25,17
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.3,18
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.35,20
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.4,22
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.45,24
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.5,25
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.55,27
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.6,29
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.65,31
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.7,33
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.75,36
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.8,39
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.85,43
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.9,48
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.95,57
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.975,65
2023-10-21,wk inc flu hosp,0,2023-10-21,01,quantile,0.99,74
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.01,5
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.025,7
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.05,9
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.1,11
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.15,14
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.2,16
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.25,18
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.3,19
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.35,21
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.4,23
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.45,25
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.5,27
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.55,29
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.6,31
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.65,33
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.7,36
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.75,39
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.8,43
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.85,48
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.9,55
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.95,69
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.975,78
2023-10-21,wk inc flu hosp,1,2023-10-28,01,quantile,0.99,94
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.01,5
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.025,7
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.05,9
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.1,12
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.15,14
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.2,16
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.25,18
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.3,20
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.35,22
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.4,24
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.45,26
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.5,28
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.55,31
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.6,33
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.65,36
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.7,41
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.75,45
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.8,49
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.85,54
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.9,63
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.95,83
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.975,100
2023-10-21,wk inc flu hosp,2,2023-11-04,01,quantile,0.99,131
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.01,4
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.025,6
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.05,8
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.1,12
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.15,14
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.2,17
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.25,19
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.3,21
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.35,23
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.4,25
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.45,28
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.5,30
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.55,33
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.6,35
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.65,39
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.7,42
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.75,46
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.8,51
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.85,57
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.9,67
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.95,86
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.975,112
2023-10-21,wk inc flu hosp,3,2023-11-11,01,quantile,0.99,133
2023-10-21,wk inc flu hosp,0,2023-10-21,02,quantile,0.01,0
2023-10-21,wk inc flu hosp,0,2023-10-21,02,quantile,0.025,1
2023-10-21,wk inc flu hosp,0,2023-10-21,02,quantile,0.05,2
2023-10-21,wk inc flu hosp,0,2023-10-21,02,quantile,0.1,3
