reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.01,4
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.025,6
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.05,8
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.1,10
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.15,12
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.2,14
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.25,15
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.3,16
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.35,18
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.4,19
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.45,21
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.5,22
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.55,24
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.6,25
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.65,27
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.7,29
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.75,32
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.8,36
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.85,40
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.9,44
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.95,52
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.975,62
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.99,73
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.01,3
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.025,5
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.05,6
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.1,9
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.15,11
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.2,13
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.25,15
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.3,16
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.35,18
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.4,20
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.45,21
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.5,23
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.55,25
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.6,27
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.65,30
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.7,32
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.75,36
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.8,40
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.85,44
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.9,52
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.95,62
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.975,74
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.99,92
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.01,2
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.025,4
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.05,6
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.1,8
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.15,10
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.2,12
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.25,14
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.3,16
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.35,17
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.4,20
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.45,21
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.5,23
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.55,25
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.6,27
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.65,30
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.7,33
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.75,36
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.8,41
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.85,47
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.9,56
