reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.01,46
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.025,55
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.05,60
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.1,66
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.15,71
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.2,76
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.25,81
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.3,86
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.35,89
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.4,92
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.45,95
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.5,100
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.55,104
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.6,108
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.65,113
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.7,117
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.75,122
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.8,127
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.85,134
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.9,145
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.95,163
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.975,180
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.99,211
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.01,42
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.025,47
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.05,55
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.1,64
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.15,72
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.2,78
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.25,85
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.3,91
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.35,96
