reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.01,49
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.01,20
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.01,0
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.01,0
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.025,65
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.025,40
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.025,11
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.025,0
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.05,78
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.05,58
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.05,32
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.05,12
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.1,94
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.1,78
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.1,56
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.1,38
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.15,104
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.15,91
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.15,71
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.15,56
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.2,113
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.2,102
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.2,84
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.2,71
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.25,120
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.25,111
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.25,95
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.25,83
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.3,126
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.3,120
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.3,105
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.3,94
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.35,132
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.35,127
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.35,114
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.35,104
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.4,138
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.4,135
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.4,122
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.4,114
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.45,143
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.45,142
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.45,131
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.45,123
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.5,149
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.5,149
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.5,139
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.5,133
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.55,154
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.55,155
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.55,147
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.55,142
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.6,159
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.6,163
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.6,155
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.6,151
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.65,165
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.65,170
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.65,164
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.65,161
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.7,171
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.7,177
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.7,173
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.7,171
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.75,177
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.75,186
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.75,183
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.75,182
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.8,185
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.8,195
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.8,194
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.8,194
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.85,193
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.85,206
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.85,206
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.85,209
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.9,203
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.9,219
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.9,222
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.9,227
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.95,219
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.95,239
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.95,246
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.95,253
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.975,232
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.975,257
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.975,266
2023-12-23,3,wk inc flu hosp,2024-01-13,01,quantile,0.975,277
2023-12-23,0,wk inc flu hosp,2023-12-23,01,quantile,0.99,248
2023-12-23,1,wk inc flu hosp,2023-12-30,01,quantile,0.99,277
2023-12-23,2,wk inc flu hosp,2024-01-06,01,quantile,0.99,290
