reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.01,6
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.01,0
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.01,0
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.025,16
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.025,0
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.025,0
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.025,0
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.05,24
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.05,9
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.05,0
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.05,0
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.1,34
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.1,22
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.1,14
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.1,10
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.15,41
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.15,31
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.15,24
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.15,21
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.2,46
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.2,38
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.2,33
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.2,31
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.25,51
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.25,44
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.25,40
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.25,39
2023-12-02,0,wk inc flu hosp,2023-12-02,01,quantile,0.3,55
2023-12-02,1,wk inc flu hosp,2023-12-09,01,quantile,0.3,50
2023-12-02,2,wk inc flu hosp,2023-12-16,01,quantile,0.3,47
2023-12-02,3,wk inc flu hosp,2023-12-23,01,quantile,0.3,46
