reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.01,94
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.01,34
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.01,0
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.01,0
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.025,122
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.025,70
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.025,28
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.025,0
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.05,147
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.05,101
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.05,65
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.05,31
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.1,175
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.1,137
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.1,107
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.1,79
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.15,194
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.15,161
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.15,135
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.15,111
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.2,209
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.2,180
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.2,158
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.2,137
2024-01-06,0,wk inc flu hosp,2024-01-06,01,quantile,0.25,222
2024-01-06,1,wk inc flu hosp,2024-01-13,01,quantile,0.25,197
2024-01-06,2,wk inc flu hosp,2024-01-20,01,quantile,0.25,177
2024-01-06,3,wk inc flu hosp,2024-01-27,01,quantile,0.25,159
