reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.01,0
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.01,0
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.01,0
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.01,0
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.025,5
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.025,0
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.025,0
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.025,0
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.05,14
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.05,0
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.05,0
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.05,0
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.1,24
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.1,8
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.1,0
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.1,0
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.15,31
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.15,18
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.15,7
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.15,0
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.2,37
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.2,25
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.2,16
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.2,8
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.25,41
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.25,32
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.25,24
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.25,18
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.3,46
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.3,38
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.3,31
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.3,26
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.35,50
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.35,43
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.35,38
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.35,34
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.4,53
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.4,48
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.4,44
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.4,41
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.45,57
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.45,53
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.45,50
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.45,48
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.5,61
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.5,58
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.5,56
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.5,55
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.55,64
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.55,63
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.55,62
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.55,62
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.6,68
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.6,68
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.6,68
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.6,69
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.65,71
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.65,73
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.65,74
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.65,76
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.7,75
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.7,79
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.7,81
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.7,84
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.75,80
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.75,84
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.75,88
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.75,92
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.8,84
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.8,91
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.8,96
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.8,101
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.85,90
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.85,99
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.85,105
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.85,112
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.9,97
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.9,108
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.9,117
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.9,126
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.95,107
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.95,122
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.95,134
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.95,146
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.975,116
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.975,135
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.975,149
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.975,163
2024-03-30,0,wk inc flu hosp,2024-03-30,01,quantile,0.99,126
2024-03-30,1,wk inc flu hosp,2024-04-06,01,quantile,0.99,149
2024-03-30,2,wk inc flu hosp,2024-04-13,01,quantile,0.99,167
2024-03-30,3,wk inc flu hosp,2024-04-20,01,quantile,0.99,183
2024-03-30,0,wk inc flu hosp,2024-03-30,02,quantile,0.01,0
2024-03-30,1,wk inc flu hosp,2024-04-06,02,quantile,0.01,0
2024-03-30,2,wk inc flu hosp,2024-04-13,02,quantile,0.01,0
2024-03-30,3,wk inc flu hosp,2024-04-20,02,quantile,0.01,0
2024-03-30,0,wk inc flu hosp,2024-03-30,02,quantile,0.025,0
2024-03-30,1,wk inc flu hosp,2024-04-06,02,quantile,0.025,0
2024-03-30,2,wk inc flu hosp,2024-04-13,02,quantile,0.025,0
2024-03-30,3,wk inc flu hosp,2024-04-20,02,quantile,0.025,0
2024-03-30,0,wk inc flu hosp,2024-03-30,02,quantile,0.05,1
