reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.01,7
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.01,0
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.01,0
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.01,0
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.025,20
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.025,0
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.025,0
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.025,0
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.05,31
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.05,10
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.05,0
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.05,0
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.1,43
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.1,27
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.1,13
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.1,1
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.15,51
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.15,38
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.15,27
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.15,16
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.2,58
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.2,47
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.2,37
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.2,29
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.25,63
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.25,54
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.25,47
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.25,40
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.3,68
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.3,61
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.3,55
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.3,49
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.35,73
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.35,68
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.35,63
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.35,58
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.4,78
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.4,74
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.4,70
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.4,67
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.45,82
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.45,79
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.45,77
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.45,75
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.5,86
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.5,85
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.5,84
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.5,83
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.55,90
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.55,91
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.55,91
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.55,91
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.6,95
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.6,97
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.6,98
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.6,99
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.65,99
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.65,103
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.65,106
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.65,108
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.7,104
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.7,109
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.7,113
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.7,117
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.75,109
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.75,116
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.75,122
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.75,126
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.8,115
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.8,124
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.8,131
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.8,137
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.85,121
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.85,133
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.85,142
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.85,150
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.9,130
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.9,144
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.9,155
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.9,165
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.95,142
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.95,160
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.95,176
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.95,189
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.975,153
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.975,175
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.975,193
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.975,209
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.99,165
2024-03-09,1,wk inc flu hosp,2024-03-16,01,quantile,0.99,192
2024-03-09,2,wk inc flu hosp,2024-03-23,01,quantile,0.99,213
2024-03-09,3,wk inc flu hosp,2024-03-30,01,quantile,0.99,233
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.01,0
2024-03-09,1,wk inc flu hosp,2024-03-16,02,quantile,0.01,0
2024-03-09,2,wk inc flu hosp,2024-03-23,02,quantile,0.01,0
2024-03-09,3,wk inc flu hosp,2024-03-30,02,quantile,0.01,0
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.025,0
2024-03-09,1,wk inc flu hosp,2024-03-16,02,quantile,0.025,0
2024-03-09,2,wk inc flu hosp,2024-03-23,02,quantile,0.025,0
2024-03-09,3,wk inc flu hosp,2024-03-30,02,quantile,0.025,0
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.05,1
2024-03-09,1,wk inc flu hosp,2024-03-16,02,quantile,0.05,0
2024-03-09,2,wk inc flu hosp,2024-03-23,02,quantile,0.05,0
2024-03-09,3,wk inc flu hosp,2024-03-30,02,quantile,0.05,0
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.1,3
2024-03-09,1,wk inc flu hosp,2024-03-16,02,quantile,0.1,1
2024-03-09,2,wk inc flu hosp,2024-03-23,02,quantile,0.1,0
2024-03-09,3,wk inc flu hosp,2024-03-30,02,quantile,0.1,0
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.15,5
2024-03-09,1,wk inc flu hosp,2024-03-16,02,quantile,0.15,3
2024-03-09,2,wk inc flu hosp,2024-03-23,02,quantile,0.15,1
2024-03-09,3,wk inc flu hosp,2024-03-30,02,quantile,0.15,0
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.2,6
