reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.01,30
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.01,0
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.01,0
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.01,0
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.025,49
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.025,16
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.025,0
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.025,0
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.05,66
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.05,38
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.05,16
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.05,0
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.1,85
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.1,63
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.1,46
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.1,28
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.15,98
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.15,79
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.15,66
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.15,51
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.2,108
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.2,93
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.2,82
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.2,70
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.25,117
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.25,104
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.25,96
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.25,85
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.3,125
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.3,114
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.3,108
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.3,100
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.35,132
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.35,124
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.35,119
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.35,113
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.4,139
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.4,133
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.4,130
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.4,125
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.45,146
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.45,142
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.45,141
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.45,137
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.5,153
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.5,150
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.5,151
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.5,149
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.55,159
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.55,159
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.55,161
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.55,161
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.6,166
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.6,168
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.6,172
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.6,173
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.65,173
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.65,177
2024-02-03,2,wk inc flu hosp,2024-02-17,01,quantile,0.65,183
2024-02-03,3,wk inc flu hosp,2024-02-24,01,quantile,0.65,186
2024-02-03,0,wk inc flu hosp,2024-02-03,01,quantile,0.7,180
2024-02-03,1,wk inc flu hosp,2024-02-10,01,quantile,0.7,186
