reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.01,43
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.01,0
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.01,0
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.01,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.025,66
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.025,29
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.025,0
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.025,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.05,86
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.05,55
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.05,27
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.05,4
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.1,109
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.1,85
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.1,63
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.1,45
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.15,125
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.15,105
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.15,87
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.15,72
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.2,137
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.2,121
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.2,106
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.2,94
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.25,148
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.25,134
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.25,122
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.25,113
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.3,158
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.3,147
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.3,137
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.3,130
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.35,167
2024-01-27,1,wk inc flu hosp,2024-02-03,01,quantile,0.35,158
2024-01-27,2,wk inc flu hosp,2024-02-10,01,quantile,0.35,150
2024-01-27,3,wk inc flu hosp,2024-02-17,01,quantile,0.35,145
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.4,175
