reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.01,0
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.01,0
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.01,0
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.01,0
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.025,0
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.025,0
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.025,0
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.025,0
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.05,0
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.05,0
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.05,0
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.05,0
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.1,0
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.1,0
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.1,0
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.1,0
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.15,0
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.15,0
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.15,0
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.15,0
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.2,3
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.2,0
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.2,0
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.2,0
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.25,7
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.25,5
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.25,4
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.25,3
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.3,11
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.3,9
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.3,9
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.3,8
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.35,14
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.35,13
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.35,13
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.35,13
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.4,17
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.4,17
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.4,17
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.4,18
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.45,20
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.45,20
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.45,21
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.45,22
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.5,23
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.5,24
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.5,25
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.5,26
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.55,26
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.55,27
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.55,29
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.55,30
2023-10-21,0,wk inc flu hosp,2023-10-21,01,quantile,0.6,28
2023-10-21,1,wk inc flu hosp,2023-10-28,01,quantile,0.6,30
2023-10-21,2,wk inc flu hosp,2023-11-04,01,quantile,0.6,33
2023-10-21,3,wk inc flu hosp,2023-11-11,01,quantile,0.6,34
