reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.01,0
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.01,0
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.01,0
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.01,0
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.025,8
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.025,0
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.025,0
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.025,0
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.05,17
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.05,0
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.05,0
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.05,0
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.1,27
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.1,11
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.1,0
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.1,0
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.15,33
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.15,20
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.15,11
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.15,1
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.2,39
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.2,28
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.2,20
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.2,11
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.25,43
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.25,34
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.25,27
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.25,20
2024-04-06,0,wk inc flu hosp,2024-04-06,01,quantile,0.3,47
2024-04-06,1,wk inc flu hosp,2024-04-13,01,quantile,0.3,40
2024-04-06,2,wk inc flu hosp,2024-04-20,01,quantile,0.3,34
2024-04-06,3,wk inc flu hosp,2024-04-27,01,quantile,0.3,28
