reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.01,0
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.01,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.01,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.025,0
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.025,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.025,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.025,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.05,0
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.05,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.05,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.05,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.1,0
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.1,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.1,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.1,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.15,2
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.15,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.15,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.15,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.2,5
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.2,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.2,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.2,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.25,9
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.25,0
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.25,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.25,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.3,12
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.3,5
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.3,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.3,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.35,14
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.35,9
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.35,0
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.35,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.4,17
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.4,12
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.4,2
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.4,0
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.45,19
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.45,16
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.45,6
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.45,5
2024-04-20,0,wk inc flu hosp,2024-04-20,01,quantile,0.5,22
2024-04-20,1,wk inc flu hosp,2024-04-27,01,quantile,0.5,20
2024-04-20,2,wk inc flu hosp,2024-05-04,01,quantile,0.5,11
2024-04-20,3,wk inc flu hosp,2024-05-11,01,quantile,0.5,11
