reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.01,6
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.01,0
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.01,0
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.01,0
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.025,18
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.025,0
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.025,0
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.025,0
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.05,28
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.05,8
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.05,0
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.05,0
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.1,40
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.1,24
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.1,10
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.1,0
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.15,48
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.15,35
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.15,23
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.15,12
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.2,54
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.2,43
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.2,33
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.2,24
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.25,60
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.25,51
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.25,42
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.25,35
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.3,64
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.3,57
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.3,50
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.3,44
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.35,69
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.35,63
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.35,58
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.35,52
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.4,73
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.4,69
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.4,65
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.4,61
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.45,77
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.45,75
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.45,72
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.45,68
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.5,81
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.5,80
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.5,78
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.5,76
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.55,85
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.55,86
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.55,85
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.55,84
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.6,89
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.6,91
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.6,92
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.6,92
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.65,94
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.65,97
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.65,99
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.65,100
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.7,98
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.7,103
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.7,106
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.7,108
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.75,103
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.75,110
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.75,114
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.75,118
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.8,108
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.8,117
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.8,123
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.8,128
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.85,115
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.85,125
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.85,133
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.85,140
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.9,123
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.9,136
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.9,146
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.9,155
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.95,134
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.95,152
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.95,166
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.95,177
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.975,144
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.975,166
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.975,182
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.975,197
2024-03-23,0,wk inc flu hosp,2024-03-23,01,quantile,0.99,156
2024-03-23,1,wk inc flu hosp,2024-03-30,01,quantile,0.99,182
2024-03-23,2,wk inc flu hosp,2024-04-06,01,quantile,0.99,202
2024-03-23,3,wk inc flu hosp,2024-04-13,01,quantile,0.99,219
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.01,0
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.01,0
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.01,0
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.01,0
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.025,0
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.025,0
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.025,0
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.025,0
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.05,0
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.05,0
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.05,0
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.05,0
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.1,1
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.1,0
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.1,0
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.1,0
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.15,2
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.15,0
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.15,0
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.15,0
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.2,3
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.2,1
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.2,0
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.2,0
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.25,4
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.25,3
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.25,2
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.25,1
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.3,5
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.3,4
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.3,3
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.3,2
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.35,6
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.35,5
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.35,4
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.35,4
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.4,7
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.4,6
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.4,6
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.4,5
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.45,7
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.45,7
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.45,7
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.45,6
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.5,8
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.5,8
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.5,8
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.5,8
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.55,9
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.55,9
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.55,9
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.55,9
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.6,10
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.6,10
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.6,10
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.6,10
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.65,10
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.65,11
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.65,11
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.65,12
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.7,11
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.7,12
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.7,13
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.7,13
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.75,12
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.75,13
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.75,14
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.75,15
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.8,13
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.8,14
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.8,16
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.8,16
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.85,14
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.85,16
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.85,17
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.85,18
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.9,16
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.9,18
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.9,20
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.9,21
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.95,18
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.95,21
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.95,23
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.95,24
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.975,19
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.975,23
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.975,26
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.975,28
2024-03-23,0,wk inc flu hosp,2024-03-23,02,quantile,0.99,22
2024-03-23,1,wk inc flu hosp,2024-03-30,02,quantile,0.99,26
2024-03-23,2,wk inc flu hosp,2024-04-06,02,quantile,0.99,29
2024-03-23,3,wk inc flu hosp,2024-04-13,02,quantile,0.99,31
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.01,0
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.01,0
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.01,0
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.01,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.025,9
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.025,0
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.025,0
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.025,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.05,29
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.05,0
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.05,0
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.05,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.1,53
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.1,0
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.1,0
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.1,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.15,69
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.15,23
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.15,0
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.15,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.2,82
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.2,43
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.2,0
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.2,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.25,93
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.25,61
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.25,22
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.25,0
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.3,102
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.3,77
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.3,43
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.3,5
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.35,111
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.35,91
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.35,63
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.35,30
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.4,120
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.4,105
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.4,82
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.4,53
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.45,128
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.45,119
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.45,100
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.45,75
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.5,137
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.5,132
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.5,118
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.5,97
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.55,145
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.55,145
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.55,136
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.55,119
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.6,153
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.6,159
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.6,154
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.6,141
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.65,162
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.65,172
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.65,173
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.65,165
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.7,171
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.7,187
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.7,192
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.7,189
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.75,181
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.75,203
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.75,214
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.75,215
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.8,191
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.8,220
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.8,238
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.8,245
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.85,204
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.85,241
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.85,265
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.85,279
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.9,220
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.9,267
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.9,300
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.9,322
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.95,244
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.95,305
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.95,352
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.95,385
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.975,264
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.975,338
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.975,396
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.975,441
2024-03-23,0,wk inc flu hosp,2024-03-23,04,quantile,0.99,288
2024-03-23,1,wk inc flu hosp,2024-03-30,04,quantile,0.99,377
2024-03-23,2,wk inc flu hosp,2024-04-06,04,quantile,0.99,449
2024-03-23,3,wk inc flu hosp,2024-04-13,04,quantile,0.99,505
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.01,33
2024-03-23,1,wk inc flu hosp,2024-03-30,05,quantile,0.01,0
2024-03-23,2,wk inc flu hosp,2024-04-06,05,quantile,0.01,0
2024-03-23,3,wk inc flu hosp,2024-04-13,05,quantile,0.01,0
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.025,58
2024-03-23,1,wk inc flu hosp,2024-03-30,05,quantile,0.025,12
2024-03-23,2,wk inc flu hosp,2024-04-06,05,quantile,0.025,0
2024-03-23,3,wk inc flu hosp,2024-04-13,05,quantile,0.025,0
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.05,79
2024-03-23,1,wk inc flu hosp,2024-03-30,05,quantile,0.05,40
2024-03-23,2,wk inc flu hosp,2024-04-06,05,quantile,0.05,6
2024-03-23,3,wk inc flu hosp,2024-04-13,05,quantile,0.05,0
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.1,103
2024-03-23,1,wk inc flu hosp,2024-03-30,05,quantile,0.1,72
2024-03-23,2,wk inc flu hosp,2024-04-06,05,quantile,0.1,45
2024-03-23,3,wk inc flu hosp,2024-04-13,05,quantile,0.1,20
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.15,120
2024-03-23,1,wk inc flu hosp,2024-03-30,05,quantile,0.15,93
2024-03-23,2,wk inc flu hosp,2024-04-06,05,quantile,0.15,71
2024-03-23,3,wk inc flu hosp,2024-04-13,05,quantile,0.15,51
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.2,133
2024-03-23,1,wk inc flu hosp,2024-03-30,05,quantile,0.2,111
2024-03-23,2,wk inc flu hosp,2024-04-06,05,quantile,0.2,92
2024-03-23,3,wk inc flu hosp,2024-04-13,05,quantile,0.2,75
2024-03-23,0,wk inc flu hosp,2024-03-23,05,quantile,0.25,144
