reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.01,112
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.01,58
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.01,11
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.01,0
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.025,136
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.025,89
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.025,48
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.025,13
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.05,157
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.05,115
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.05,79
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.05,49
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.1,181
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.1,146
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.1,115
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.1,90
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.15,197
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.15,166
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.15,139
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.15,118
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.2,210
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.2,183
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.2,159
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.2,140
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.25,221
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.25,197
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.25,175
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.25,158
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.3,231
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.3,209
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.3,190
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.3,175
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.35,240
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.35,221
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.35,204
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.35,191
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.4,248
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.4,232
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.4,217
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.4,206
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.45,257
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.45,243
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.45,230
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.45,220
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.5,265
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.5,253
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.5,242
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.5,234
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.55,273
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.55,264
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.55,255
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.55,249
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.6,282
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.6,275
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.6,267
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.6,263
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.65,290
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.65,286
2023-12-30,2,wk inc flu hosp,2024-01-13,01,quantile,0.65,281
2023-12-30,3,wk inc flu hosp,2024-01-20,01,quantile,0.65,278
2023-12-30,0,wk inc flu hosp,2023-12-30,01,quantile,0.7,299
2023-12-30,1,wk inc flu hosp,2024-01-06,01,quantile,0.7,297
