reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.01,4300.603
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.025,4687.696
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.05,4991.569
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.1,5346.006
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.15,5537.534
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.2,5700.311
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.25,5862.515
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.3,6015.079
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.35,6142.497
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.4,6253.622
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.45,6367.435
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.5,6484.097
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.55,6580.472
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.6,6700.642
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.65,6818.29
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.7,6918.577
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.75,7043.837
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.8,7187.246
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.85,7367.511
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.9,7588.024
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.95,7926.201
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.975,8183.741
2024-03-23,wk inc flu hosp,0,2024-03-23,US,quantile,0.99,8529.974
2024-03-23,wk inc flu hosp,1,2024-03-30,US,quantile,0.01,1483.923
2024-03-23,wk inc flu hosp,1,2024-03-30,US,quantile,0.025,2055.729
2024-03-23,wk inc flu hosp,1,2024-03-30,US,quantile,0.05,2719.422
2024-03-23,wk inc flu hosp,1,2024-03-30,US,quantile,0.1,3495.403
