reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.01,6060.119
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.025,6446.343
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.05,6820.06
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.1,7416.745
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.15,7627.886
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.2,7739.965
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.25,7866.394
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.3,7976.087
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.35,8057.025
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.4,8144.356
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.45,8258.016
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.5,8349.348
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.55,8444.287
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.6,8532.128
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.65,8632.15
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.7,8777.147
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.75,8901.03
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.8,9015.685
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.85,9192.849
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.9,9460.768
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.95,10057.441
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.975,10848.435
2023-12-16,wk inc flu hosp,0,2023-12-16,US,quantile,0.99,11724.844
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.01,6199.334
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.025,6830.262
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.05,7339.84
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.1,7999.687
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.15,8250.384
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.2,8452.032
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.25,8622.234
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.3,8787.066
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.35,8929.784
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.4,9060.392
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.45,9205.828
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.5,9342.702
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.55,9489.436
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.6,9624.544
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.65,9759.876
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.7,9916.882
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.75,10088.662
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.8,10265.138
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.85,10557.126
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.9,11000.648
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.95,11773.344
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.975,12978.032
2023-12-16,wk inc flu hosp,1,2023-12-23,US,quantile,0.99,15328.75
