reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.01,33.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.025,39
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.05,43.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.1,51
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.15,57
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.2,63.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.25,66.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.3,69.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.35,74
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.4,78.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.45,86
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.5,98.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.55,105.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.6,111
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.65,116.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.7,123
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.75,130
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.8,137
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.85,142.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.9,149.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.95,162.5
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.975,176
2024-02-10,0,wk inc flu hosp,2024-02-10,01,quantile,0.99,187
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.01,2
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.025,2
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.05,2
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.1,2.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.15,2.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.2,3.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.25,4
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.3,4.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.35,5.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.4,6
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.45,8
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.5,9
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.55,9.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.6,10.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.65,11.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.7,13
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.75,14.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.8,16
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.85,17.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.9,19.5
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.95,22
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.975,24
2024-02-10,0,wk inc flu hosp,2024-02-10,02,quantile,0.99,26
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.01,98.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.025,115
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.05,137.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.1,167.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.15,194
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.2,219
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.25,243
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.3,263.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.35,283
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.4,302.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.45,322.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.5,342
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.55,350.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.6,356.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.65,360
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.7,363.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.75,371.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.8,386
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.85,428
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.9,476.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.95,534
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.975,572.5
2024-02-10,0,wk inc flu hosp,2024-02-10,04,quantile,0.99,608.5
2024-02-10,0,wk inc flu hosp,2024-02-10,05,quantile,0.01,133.5
2024-02-10,0,wk inc flu hosp,2024-02-10,05,quantile,0.025,142.5
