reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.01,10.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.025,10.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.05,11.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.1,15
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.15,18
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.2,21
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.25,24
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.3,27
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.35,30
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.4,32.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.45,34.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.5,35.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.55,37
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.6,41
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.65,44.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.7,47
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.75,51
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.8,54.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.85,59
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.9,64
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.95,72
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.975,78.5
2023-11-04,0,wk inc flu hosp,2023-11-04,01,quantile,0.99,86.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.01,7
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.025,7.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.05,7.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.1,8.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.15,10.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.2,14
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.25,18
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.3,22.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.35,27
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.4,29
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.45,30
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.5,31
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.55,38.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.6,44
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.65,49
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.7,53
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.75,57
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.8,61
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.85,66
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.9,72
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.95,81.5
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.975,89
2023-11-04,0,wk inc flu hosp,2023-11-04,02,quantile,0.99,97.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.01,2.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.025,8
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.05,12.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.1,19.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.15,26
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.2,32.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.25,39
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.3,41.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.35,43.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.4,49
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.45,51.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.5,54
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.55,59.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.6,67.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.65,73.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.7,82
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.75,91
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.8,98.5
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.85,107
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.9,118
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.95,136
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.975,148
2023-11-04,0,wk inc flu hosp,2023-11-04,04,quantile,0.99,160
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.01,0.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.025,1.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.05,2
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.1,2.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.15,3.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.2,4
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.25,4.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.3,5.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.35,7
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.4,9.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.45,12.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.5,13.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.55,14.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.6,15.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.65,16.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.7,17.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.75,18
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.8,20.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.85,24.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.9,30
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.95,37.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.975,43.5
2023-11-04,0,wk inc flu hosp,2023-11-04,05,quantile,0.99,50.5
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.01,17
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.025,19
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.05,23
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.1,29.5
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.15,36
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.2,43
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.25,50
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.3,57.5
2023-11-04,0,wk inc flu hosp,2023-11-04,06,quantile,0.35,64.5
