reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.01,17
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.01,4
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.01,0
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.01,0
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.025,21
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.025,6
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.025,0
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.025,0
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.05,23
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.05,9
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.05,2
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.05,0
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.1,27
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.1,13
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.1,5
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.1,0
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.15,30
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.15,15
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.15,7
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.15,2
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.2,32
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.2,18
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.2,9
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.2,3
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.25,34
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.25,20
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.25,11
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.25,5
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.3,36
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.3,22
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.3,13
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.3,7
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.35,38
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.35,24
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.35,14
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.35,8
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.4,40
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.4,26
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.4,16
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.4,10
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.45,41
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.45,28
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.45,18
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.45,12
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.5,43
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.5,30
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.5,20
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.5,14
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.55,45
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.55,32
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.55,22
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.55,16
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.6,46
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.6,34
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.6,25
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.6,18
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.65,48
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.65,37
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.65,27
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.65,21
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.7,50
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.7,40
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.7,30
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.7,24
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.75,52
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.75,42
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.75,34
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.75,27
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.8,55
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.8,46
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.8,38
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.8,31
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.85,58
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.85,50
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.85,43
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.85,36
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.9,62
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.9,56
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.9,50
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.9,43
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.95,68
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.95,64
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.95,60
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.95,55
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.975,73
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.975,72
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.975,69.02499999999964
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.975,65
2024-03-30,wk inc flu hosp,0,2024-03-30,01,quantile,0.99,79
2024-03-30,wk inc flu hosp,1,2024-04-06,01,quantile,0.99,82
2024-03-30,wk inc flu hosp,2,2024-04-13,01,quantile,0.99,81
2024-03-30,wk inc flu hosp,3,2024-04-20,01,quantile,0.99,81
2024-03-30,wk inc flu hosp,0,2024-03-30,02,quantile,0.01,1
2024-03-30,wk inc flu hosp,1,2024-04-06,02,quantile,0.01,0
2024-03-30,wk inc flu hosp,2,2024-04-13,02,quantile,0.01,0
2024-03-30,wk inc flu hosp,3,2024-04-20,02,quantile,0.01,0
2024-03-30,wk inc flu hosp,0,2024-03-30,02,quantile,0.025,2
2024-03-30,wk inc flu hosp,1,2024-04-06,02,quantile,0.025,0
2024-03-30,wk inc flu hosp,2,2024-04-13,02,quantile,0.025,0
2024-03-30,wk inc flu hosp,3,2024-04-20,02,quantile,0.025,0
2024-03-30,wk inc flu hosp,0,2024-03-30,02,quantile,0.05,3
2024-03-30,wk inc flu hosp,1,2024-04-06,02,quantile,0.05,0
2024-03-30,wk inc flu hosp,2,2024-04-13,02,quantile,0.05,0
2024-03-30,wk inc flu hosp,3,2024-04-20,02,quantile,0.05,0
2024-03-30,wk inc flu hosp,0,2024-03-30,02,quantile,0.1,4
2024-03-30,wk inc flu hosp,1,2024-04-06,02,quantile,0.1,0
2024-03-30,wk inc flu hosp,2,2024-04-13,02,quantile,0.1,0
2024-03-30,wk inc flu hosp,3,2024-04-20,02,quantile,0.1,0
2024-03-30,wk inc flu hosp,0,2024-03-30,02,quantile,0.15,5
2024-03-30,wk inc flu hosp,1,2024-04-06,02,quantile,0.15,2
2024-03-30,wk inc flu hosp,2,2024-04-13,02,quantile,0.15,0
2024-03-30,wk inc flu hosp,3,2024-04-20,02,quantile,0.15,0
