reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.01,242.99
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.01,253
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.01,251
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.01,227.99
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.025,255
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.025,278
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.025,277
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.025,257
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.05,268
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.05,297
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.05,304
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.05,287
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.1,283
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.1,320
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.1,339
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.1,321
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.15,293
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.15,339
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.15,360.8499999999999
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.15,344
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.2,300
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.2,353
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.2,379
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.2,363
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.25,307
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.25,366
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.25,396
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.25,381
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.3,313
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.3,378
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.3,411
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.3,398
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.35,320
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.35,390
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.35,426
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.35,414
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.4,325
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.4,402
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.4,440
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.4,429
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.45,331
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.45,412
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.45,455
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.45,443
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.5,336
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.5,422
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.5,468
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.5,458
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.55,342
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.55,434
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.55,484
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.55,475
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.6,348
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.6,444
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.6,498
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.6,492
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.65,354
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.65,456
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.65,515
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.65,508
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.7,360.2999999999993
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.7,468
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.7,533
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.7,525
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.75,368
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.75,483
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.75,553
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.75,545
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.8,376
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.8,498
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.8,572.2000000000007
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.8,566
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.85,385
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.85,517
2023-12-30,wk inc flu hosp,2,2024-01-13,01,quantile,0.85,598
2023-12-30,wk inc flu hosp,3,2024-01-20,01,quantile,0.85,592
2023-12-30,wk inc flu hosp,0,2023-12-30,01,quantile,0.9,397
2023-12-30,wk inc flu hosp,1,2024-01-06,01,quantile,0.9,541
