reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.025,0
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.05,3.56678125
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.1,15.75672
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.15,22.9644125
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.2,29.39721
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.25,34.819325
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.3,39.50992
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.35,43.6806175
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.4,48.12656
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.45,52.702635
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.5,57.034375
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.55,61.4316075
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.6,66.06706
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.65,70.8546625
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.7,76.11544
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.75,81.6917625
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.8,88.20056
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.85,96.637395
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.9,107.68065
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.95,125.7236
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.975,142.2299
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.99,164.857125
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.025,0
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.05,0
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.1,0
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.15,0
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.2,0
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.25,0.0351510125
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.3,0.9913144
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.35,1.79328125
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.4,2.618167
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.45,3.40514825
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.5,4.1675175
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.55,4.93645575
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.6,5.745645
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.65,6.53120875000001
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.7,7.3911565
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.75,8.5630625
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.8,9.692956
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.85,11.0919775
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.9,12.99411
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.95,17.6482475
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.975,355.348951249999
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.99,639.274792
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.025,0
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.05,0
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.1,11.98799
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.15,21.52777
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.2,29.36946
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.25,36.383425
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.3,46.9696525
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.35,62.3109975
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.4,77.93916
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.45,92.5233075
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.5,106.54755
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.55,121.61161
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.6,136.633
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.65,153.118075
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.7,168.7629
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.75,186.126375
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.8,206.5745
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.85,230.7043
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.9,263.31755
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.95,313.777925
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.975,366.077125
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.99,421.989365
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.025,0
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.05,0
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.1,0.533014
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.15,3.65479275
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.2,6.73839
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.25,18.9259375
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.3,22.806395
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.35,63.015755
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.4,111.40598
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.45,153.1558875
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.5,198.193325
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.55,252.3478525
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.6,317.6252
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.65,386.3094125
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.7,456.83682
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.75,541.9332375
