reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-02,0,wk inc flu hosp,2023-12-02,53,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,17,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,06,quantile,0.01,23.8
2023-12-02,0,wk inc flu hosp,2023-12-02,04,quantile,0.01,10.7
2023-12-02,0,wk inc flu hosp,2023-12-02,25,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,55,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,48,quantile,0.01,13.8
2023-12-02,0,wk inc flu hosp,2023-12-02,31,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,49,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,41,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,12,quantile,0.01,51.5
2023-12-02,0,wk inc flu hosp,2023-12-02,36,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,44,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,13,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,33,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,37,quantile,0.01,7.2
2023-12-02,0,wk inc flu hosp,2023-12-02,34,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,08,quantile,0.01,5.3
2023-12-02,0,wk inc flu hosp,2023-12-02,24,quantile,0.01,0.7
2023-12-02,0,wk inc flu hosp,2023-12-02,32,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,47,quantile,0.01,14.9
2023-12-02,0,wk inc flu hosp,2023-12-02,15,quantile,0.01,3.9
2023-12-02,0,wk inc flu hosp,2023-12-02,18,quantile,0.01,9.5
2023-12-02,0,wk inc flu hosp,2023-12-02,21,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,27,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,40,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,42,quantile,0.01,10.2
2023-12-02,0,wk inc flu hosp,2023-12-02,45,quantile,0.01,3.5
2023-12-02,0,wk inc flu hosp,2023-12-02,11,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,20,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,29,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,50,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,51,quantile,0.01,24.2
2023-12-02,0,wk inc flu hosp,2023-12-02,09,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,19,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,22,quantile,0.01,11.5
2023-12-02,0,wk inc flu hosp,2023-12-02,39,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,26,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,46,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,05,quantile,0.01,0
2023-12-02,0,wk inc flu hosp,2023-12-02,10,quantile,0.01,0
