reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-20,0,wk inc flu hosp,2024-04-20,53,quantile,0.01,3.8
2024-04-20,0,wk inc flu hosp,2024-04-20,17,quantile,0.01,56.8
2024-04-20,0,wk inc flu hosp,2024-04-20,06,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,04,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,25,quantile,0.01,5.1
2024-04-20,0,wk inc flu hosp,2024-04-20,55,quantile,0.01,26.1
2024-04-20,0,wk inc flu hosp,2024-04-20,48,quantile,0.01,49.4
2024-04-20,0,wk inc flu hosp,2024-04-20,31,quantile,0.01,8.3
2024-04-20,0,wk inc flu hosp,2024-04-20,49,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,41,quantile,0.01,3.6
2024-04-20,0,wk inc flu hosp,2024-04-20,12,quantile,0.01,84.9
2024-04-20,0,wk inc flu hosp,2024-04-20,36,quantile,0.01,169.7
2024-04-20,0,wk inc flu hosp,2024-04-20,44,quantile,0.01,2.9
2024-04-20,0,wk inc flu hosp,2024-04-20,13,quantile,0.01,3
2024-04-20,0,wk inc flu hosp,2024-04-20,33,quantile,0.01,0.7
2024-04-20,0,wk inc flu hosp,2024-04-20,37,quantile,0.01,9.4
2024-04-20,0,wk inc flu hosp,2024-04-20,34,quantile,0.01,69.2
2024-04-20,0,wk inc flu hosp,2024-04-20,08,quantile,0.01,6.7
2024-04-20,0,wk inc flu hosp,2024-04-20,24,quantile,0.01,12
2024-04-20,0,wk inc flu hosp,2024-04-20,32,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,47,quantile,0.01,20.9
2024-04-20,0,wk inc flu hosp,2024-04-20,15,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,18,quantile,0.01,16.1
2024-04-20,0,wk inc flu hosp,2024-04-20,21,quantile,0.01,33.5
2024-04-20,0,wk inc flu hosp,2024-04-20,27,quantile,0.01,6.8
2024-04-20,0,wk inc flu hosp,2024-04-20,40,quantile,0.01,1.9
2024-04-20,0,wk inc flu hosp,2024-04-20,42,quantile,0.01,95.8
2024-04-20,0,wk inc flu hosp,2024-04-20,45,quantile,0.01,6.3
2024-04-20,0,wk inc flu hosp,2024-04-20,11,quantile,0.01,1.7
2024-04-20,0,wk inc flu hosp,2024-04-20,20,quantile,0.01,1.8
2024-04-20,0,wk inc flu hosp,2024-04-20,29,quantile,0.01,50.5
2024-04-20,0,wk inc flu hosp,2024-04-20,50,quantile,0.01,1.3
2024-04-20,0,wk inc flu hosp,2024-04-20,51,quantile,0.01,21.6
2024-04-20,0,wk inc flu hosp,2024-04-20,09,quantile,0.01,24.4
2024-04-20,0,wk inc flu hosp,2024-04-20,19,quantile,0.01,20.2
2024-04-20,0,wk inc flu hosp,2024-04-20,22,quantile,0.01,0
2024-04-20,0,wk inc flu hosp,2024-04-20,39,quantile,0.01,46.5
2024-04-20,0,wk inc flu hosp,2024-04-20,26,quantile,0.01,181.8
2024-04-20,0,wk inc flu hosp,2024-04-20,46,quantile,0.01,2.5
2024-04-20,0,wk inc flu hosp,2024-04-20,05,quantile,0.01,0
