reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-06,0,wk inc flu hosp,2024-04-06,53,quantile,0.01,9.6
2024-04-06,0,wk inc flu hosp,2024-04-06,17,quantile,0.01,65.2
2024-04-06,0,wk inc flu hosp,2024-04-06,06,quantile,0.01,23.7
2024-04-06,0,wk inc flu hosp,2024-04-06,04,quantile,0.01,2.1
2024-04-06,0,wk inc flu hosp,2024-04-06,25,quantile,0.01,46.1
2024-04-06,0,wk inc flu hosp,2024-04-06,55,quantile,0.01,41.1
2024-04-06,0,wk inc flu hosp,2024-04-06,48,quantile,0.01,36.3
2024-04-06,0,wk inc flu hosp,2024-04-06,31,quantile,0.01,7.2
2024-04-06,0,wk inc flu hosp,2024-04-06,49,quantile,0.01,0
2024-04-06,0,wk inc flu hosp,2024-04-06,41,quantile,0.01,26.1
2024-04-06,0,wk inc flu hosp,2024-04-06,12,quantile,0.01,177.9
2024-04-06,0,wk inc flu hosp,2024-04-06,36,quantile,0.01,148.7
2024-04-06,0,wk inc flu hosp,2024-04-06,44,quantile,0.01,0.1
2024-04-06,0,wk inc flu hosp,2024-04-06,13,quantile,0.01,0
2024-04-06,0,wk inc flu hosp,2024-04-06,33,quantile,0.01,2.2
2024-04-06,0,wk inc flu hosp,2024-04-06,37,quantile,0.01,10.1
2024-04-06,0,wk inc flu hosp,2024-04-06,34,quantile,0.01,88.6
2024-04-06,0,wk inc flu hosp,2024-04-06,08,quantile,0.01,7.3
2024-04-06,0,wk inc flu hosp,2024-04-06,24,quantile,0.01,1
2024-04-06,0,wk inc flu hosp,2024-04-06,32,quantile,0.01,0
2024-04-06,0,wk inc flu hosp,2024-04-06,47,quantile,0.01,36.1
2024-04-06,0,wk inc flu hosp,2024-04-06,15,quantile,0.01,0
2024-04-06,0,wk inc flu hosp,2024-04-06,18,quantile,0.01,55.4
2024-04-06,0,wk inc flu hosp,2024-04-06,21,quantile,0.01,28.3
2024-04-06,0,wk inc flu hosp,2024-04-06,27,quantile,0.01,45.2
2024-04-06,0,wk inc flu hosp,2024-04-06,40,quantile,0.01,34
2024-04-06,0,wk inc flu hosp,2024-04-06,42,quantile,0.01,95.2
2024-04-06,0,wk inc flu hosp,2024-04-06,45,quantile,0.01,5.7
2024-04-06,0,wk inc flu hosp,2024-04-06,11,quantile,0.01,3.5
2024-04-06,0,wk inc flu hosp,2024-04-06,20,quantile,0.01,17.1
2024-04-06,0,wk inc flu hosp,2024-04-06,29,quantile,0.01,45.1
