reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-02-17,0,wk inc flu hosp,2024-02-17,53,quantile,0.01,3.8
2024-02-17,0,wk inc flu hosp,2024-02-17,17,quantile,0.01,46.3
2024-02-17,0,wk inc flu hosp,2024-02-17,06,quantile,0.01,0
2024-02-17,0,wk inc flu hosp,2024-02-17,04,quantile,0.01,41.7
2024-02-17,0,wk inc flu hosp,2024-02-17,25,quantile,0.01,259.4
2024-02-17,0,wk inc flu hosp,2024-02-17,55,quantile,0.01,69.4
2024-02-17,0,wk inc flu hosp,2024-02-17,48,quantile,0.01,494.7
2024-02-17,0,wk inc flu hosp,2024-02-17,31,quantile,0.01,18.3
2024-02-17,0,wk inc flu hosp,2024-02-17,49,quantile,0.01,0
2024-02-17,0,wk inc flu hosp,2024-02-17,41,quantile,0.01,18.6
2024-02-17,0,wk inc flu hosp,2024-02-17,12,quantile,0.01,366.6
2024-02-17,0,wk inc flu hosp,2024-02-17,36,quantile,0.01,289.9
2024-02-17,0,wk inc flu hosp,2024-02-17,44,quantile,0.01,1.7
2024-02-17,0,wk inc flu hosp,2024-02-17,13,quantile,0.01,107.3
2024-02-17,0,wk inc flu hosp,2024-02-17,33,quantile,0.01,17.5
2024-02-17,0,wk inc flu hosp,2024-02-17,37,quantile,0.01,50
2024-02-17,0,wk inc flu hosp,2024-02-17,34,quantile,0.01,127
2024-02-17,0,wk inc flu hosp,2024-02-17,08,quantile,0.01,80.3
2024-02-17,0,wk inc flu hosp,2024-02-17,24,quantile,0.01,27.8
2024-02-17,0,wk inc flu hosp,2024-02-17,32,quantile,0.01,0
2024-02-17,0,wk inc flu hosp,2024-02-17,47,quantile,0.01,67.6
2024-02-17,0,wk inc flu hosp,2024-02-17,15,quantile,0.01,0
2024-02-17,0,wk inc flu hosp,2024-02-17,18,quantile,0.01,207.7
2024-02-17,0,wk inc flu hosp,2024-02-17,21,quantile,0.01,131.6
2024-02-17,0,wk inc flu hosp,2024-02-17,27,quantile,0.01,45.2
2024-02-17,0,wk inc flu hosp,2024-02-17,40,quantile,0.01,219.7
2024-02-17,0,wk inc flu hosp,2024-02-17,42,quantile,0.01,251.8
2024-02-17,0,wk inc flu hosp,2024-02-17,45,quantile,0.01,51.7
2024-02-17,0,wk inc flu hosp,2024-02-17,11,quantile,0.01,4.7
2024-02-17,0,wk inc flu hosp,2024-02-17,20,quantile,0.01,89.1
2024-02-17,0,wk inc flu hosp,2024-02-17,29,quantile,0.01,136.1
2024-02-17,0,wk inc flu hosp,2024-02-17,50,quantile,0.01,3.8
2024-02-17,0,wk inc flu hosp,2024-02-17,51,quantile,0.01,53.3
2024-02-17,0,wk inc flu hosp,2024-02-17,09,quantile,0.01,41.9
2024-02-17,0,wk inc flu hosp,2024-02-17,19,quantile,0.01,42.5
2024-02-17,0,wk inc flu hosp,2024-02-17,22,quantile,0.01,5.2
2024-02-17,0,wk inc flu hosp,2024-02-17,39,quantile,0.01,291.9
2024-02-17,0,wk inc flu hosp,2024-02-17,26,quantile,0.01,292.3
2024-02-17,0,wk inc flu hosp,2024-02-17,46,quantile,0.01,1.9
2024-02-17,0,wk inc flu hosp,2024-02-17,05,quantile,0.01,168
2024-02-17,0,wk inc flu hosp,2024-02-17,10,quantile,0.01,7.5
2024-02-17,0,wk inc flu hosp,2024-02-17,28,quantile,0.01,22.7
2024-02-17,0,wk inc flu hosp,2024-02-17,35,quantile,0.01,20.7
2024-02-17,0,wk inc flu hosp,2024-02-17,38,quantile,0.01,10.5
2024-02-17,0,wk inc flu hosp,2024-02-17,56,quantile,0.01,10.6
2024-02-17,0,wk inc flu hosp,2024-02-17,02,quantile,0.01,0
2024-02-17,0,wk inc flu hosp,2024-02-17,23,quantile,0.01,35.6
2024-02-17,0,wk inc flu hosp,2024-02-17,01,quantile,0.01,18.4
2024-02-17,0,wk inc flu hosp,2024-02-17,16,quantile,0.01,26.2
2024-02-17,0,wk inc flu hosp,2024-02-17,30,quantile,0.01,36.5
2024-02-17,0,wk inc flu hosp,2024-02-17,72,quantile,0.01,9.3
2024-02-17,0,wk inc flu hosp,2024-02-17,54,quantile,0.01,61.8
2024-02-17,1,wk inc flu hosp,2024-02-24,53,quantile,0.01,0
2024-02-17,1,wk inc flu hosp,2024-02-24,17,quantile,0.01,59.1
2024-02-17,1,wk inc flu hosp,2024-02-24,06,quantile,0.01,0
2024-02-17,1,wk inc flu hosp,2024-02-24,04,quantile,0.01,8.9
2024-02-17,1,wk inc flu hosp,2024-02-24,25,quantile,0.01,105.3
2024-02-17,1,wk inc flu hosp,2024-02-24,55,quantile,0.01,36.4
2024-02-17,1,wk inc flu hosp,2024-02-24,48,quantile,0.01,497.8
2024-02-17,1,wk inc flu hosp,2024-02-24,31,quantile,0.01,9.1
2024-02-17,1,wk inc flu hosp,2024-02-24,49,quantile,0.01,0
2024-02-17,1,wk inc flu hosp,2024-02-24,41,quantile,0.01,27.3
2024-02-17,1,wk inc flu hosp,2024-02-24,12,quantile,0.01,74.3
2024-02-17,1,wk inc flu hosp,2024-02-24,36,quantile,0.01,59.7
2024-02-17,1,wk inc flu hosp,2024-02-24,44,quantile,0.01,1
2024-02-17,1,wk inc flu hosp,2024-02-24,13,quantile,0.01,41.5
2024-02-17,1,wk inc flu hosp,2024-02-24,33,quantile,0.01,4.9
2024-02-17,1,wk inc flu hosp,2024-02-24,37,quantile,0.01,42.8
2024-02-17,1,wk inc flu hosp,2024-02-24,34,quantile,0.01,60.3
2024-02-17,1,wk inc flu hosp,2024-02-24,08,quantile,0.01,30.8
2024-02-17,1,wk inc flu hosp,2024-02-24,24,quantile,0.01,9.2
2024-02-17,1,wk inc flu hosp,2024-02-24,32,quantile,0.01,0.6
2024-02-17,1,wk inc flu hosp,2024-02-24,47,quantile,0.01,26.1
2024-02-17,1,wk inc flu hosp,2024-02-24,15,quantile,0.01,0
2024-02-17,1,wk inc flu hosp,2024-02-24,18,quantile,0.01,88.3
2024-02-17,1,wk inc flu hosp,2024-02-24,21,quantile,0.01,95.3
2024-02-17,1,wk inc flu hosp,2024-02-24,27,quantile,0.01,51.1
2024-02-17,1,wk inc flu hosp,2024-02-24,40,quantile,0.01,13.1
