reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-27,0,wk inc flu hosp,2024-01-27,53,quantile,0.01,53.3
2024-01-27,0,wk inc flu hosp,2024-01-27,17,quantile,0.01,130.4
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.01,390
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.01,296.4
2024-01-27,0,wk inc flu hosp,2024-01-27,25,quantile,0.01,119.7
2024-01-27,0,wk inc flu hosp,2024-01-27,55,quantile,0.01,55.3
2024-01-27,0,wk inc flu hosp,2024-01-27,48,quantile,0.01,644.1
2024-01-27,0,wk inc flu hosp,2024-01-27,31,quantile,0.01,3.6
2024-01-27,0,wk inc flu hosp,2024-01-27,49,quantile,0.01,0
2024-01-27,0,wk inc flu hosp,2024-01-27,41,quantile,0.01,7.4
2024-01-27,0,wk inc flu hosp,2024-01-27,12,quantile,0.01,395.4
2024-01-27,0,wk inc flu hosp,2024-01-27,36,quantile,0.01,337.6
2024-01-27,0,wk inc flu hosp,2024-01-27,44,quantile,0.01,12.7
2024-01-27,0,wk inc flu hosp,2024-01-27,13,quantile,0.01,109.3
2024-01-27,0,wk inc flu hosp,2024-01-27,33,quantile,0.01,7.2
2024-01-27,0,wk inc flu hosp,2024-01-27,37,quantile,0.01,59.8
2024-01-27,0,wk inc flu hosp,2024-01-27,34,quantile,0.01,214.2
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.01,84.9
2024-01-27,0,wk inc flu hosp,2024-01-27,24,quantile,0.01,54.9
2024-01-27,0,wk inc flu hosp,2024-01-27,32,quantile,0.01,25.2
2024-01-27,0,wk inc flu hosp,2024-01-27,47,quantile,0.01,160
2024-01-27,0,wk inc flu hosp,2024-01-27,15,quantile,0.01,4.7
2024-01-27,0,wk inc flu hosp,2024-01-27,18,quantile,0.01,153.6
2024-01-27,0,wk inc flu hosp,2024-01-27,21,quantile,0.01,103.3
2024-01-27,0,wk inc flu hosp,2024-01-27,27,quantile,0.01,40.9
2024-01-27,0,wk inc flu hosp,2024-01-27,40,quantile,0.01,106.1
2024-01-27,0,wk inc flu hosp,2024-01-27,42,quantile,0.01,126
2024-01-27,0,wk inc flu hosp,2024-01-27,45,quantile,0.01,51.9
