reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-13,0,wk inc flu hosp,2024-01-13,53,quantile,0.01,63.6
2024-01-13,0,wk inc flu hosp,2024-01-13,17,quantile,0.01,232.1
2024-01-13,0,wk inc flu hosp,2024-01-13,06,quantile,0.01,593.9
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.01,574.4
2024-01-13,0,wk inc flu hosp,2024-01-13,25,quantile,0.01,318.8
2024-01-13,0,wk inc flu hosp,2024-01-13,55,quantile,0.01,114.8
2024-01-13,0,wk inc flu hosp,2024-01-13,48,quantile,0.01,1143.7
2024-01-13,0,wk inc flu hosp,2024-01-13,31,quantile,0.01,16.8
2024-01-13,0,wk inc flu hosp,2024-01-13,49,quantile,0.01,4.8
2024-01-13,0,wk inc flu hosp,2024-01-13,41,quantile,0.01,53.4
2024-01-13,0,wk inc flu hosp,2024-01-13,12,quantile,0.01,620.1
2024-01-13,0,wk inc flu hosp,2024-01-13,36,quantile,0.01,594.2
2024-01-13,0,wk inc flu hosp,2024-01-13,44,quantile,0.01,22.8
2024-01-13,0,wk inc flu hosp,2024-01-13,13,quantile,0.01,387.6
2024-01-13,0,wk inc flu hosp,2024-01-13,33,quantile,0.01,14.3
2024-01-13,0,wk inc flu hosp,2024-01-13,37,quantile,0.01,416.4
2024-01-13,0,wk inc flu hosp,2024-01-13,34,quantile,0.01,396
2024-01-13,0,wk inc flu hosp,2024-01-13,08,quantile,0.01,125.4
2024-01-13,0,wk inc flu hosp,2024-01-13,24,quantile,0.01,174.2
2024-01-13,0,wk inc flu hosp,2024-01-13,32,quantile,0.01,59.5
2024-01-13,0,wk inc flu hosp,2024-01-13,47,quantile,0.01,262
2024-01-13,0,wk inc flu hosp,2024-01-13,15,quantile,0.01,5.7
2024-01-13,0,wk inc flu hosp,2024-01-13,18,quantile,0.01,261.9
2024-01-13,0,wk inc flu hosp,2024-01-13,21,quantile,0.01,161.4
2024-01-13,0,wk inc flu hosp,2024-01-13,27,quantile,0.01,69.2
2024-01-13,0,wk inc flu hosp,2024-01-13,40,quantile,0.01,60.1
2024-01-13,0,wk inc flu hosp,2024-01-13,42,quantile,0.01,278.9
2024-01-13,0,wk inc flu hosp,2024-01-13,45,quantile,0.01,270.5
2024-01-13,0,wk inc flu hosp,2024-01-13,11,quantile,0.01,27.5
2024-01-13,0,wk inc flu hosp,2024-01-13,20,quantile,0.01,36.2
2024-01-13,0,wk inc flu hosp,2024-01-13,29,quantile,0.01,162.3
2024-01-13,0,wk inc flu hosp,2024-01-13,50,quantile,0.01,3.2
2024-01-13,0,wk inc flu hosp,2024-01-13,51,quantile,0.01,304.9
2024-01-13,0,wk inc flu hosp,2024-01-13,09,quantile,0.01,74.3
2024-01-13,0,wk inc flu hosp,2024-01-13,19,quantile,0.01,37.9
