reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-09,0,wk inc flu hosp,2024-03-09,53,quantile,0.01,0
2024-03-09,0,wk inc flu hosp,2024-03-09,17,quantile,0.01,89
2024-03-09,0,wk inc flu hosp,2024-03-09,06,quantile,0.01,34.6
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.01,20.9
2024-03-09,0,wk inc flu hosp,2024-03-09,25,quantile,0.01,325.9
2024-03-09,0,wk inc flu hosp,2024-03-09,55,quantile,0.01,74.8
2024-03-09,0,wk inc flu hosp,2024-03-09,48,quantile,0.01,175.5
2024-03-09,0,wk inc flu hosp,2024-03-09,31,quantile,0.01,42.7
2024-03-09,0,wk inc flu hosp,2024-03-09,49,quantile,0.01,0
2024-03-09,0,wk inc flu hosp,2024-03-09,41,quantile,0.01,26.3
2024-03-09,0,wk inc flu hosp,2024-03-09,12,quantile,0.01,192.6
2024-03-09,0,wk inc flu hosp,2024-03-09,36,quantile,0.01,364.7
2024-03-09,0,wk inc flu hosp,2024-03-09,44,quantile,0.01,3.6
2024-03-09,0,wk inc flu hosp,2024-03-09,13,quantile,0.01,83.5
2024-03-09,0,wk inc flu hosp,2024-03-09,33,quantile,0.01,5.6
2024-03-09,0,wk inc flu hosp,2024-03-09,37,quantile,0.01,36.7
2024-03-09,0,wk inc flu hosp,2024-03-09,34,quantile,0.01,167.2
2024-03-09,0,wk inc flu hosp,2024-03-09,08,quantile,0.01,16.6
2024-03-09,0,wk inc flu hosp,2024-03-09,24,quantile,0.01,30.8
2024-03-09,0,wk inc flu hosp,2024-03-09,32,quantile,0.01,0
2024-03-09,0,wk inc flu hosp,2024-03-09,47,quantile,0.01,25.8
2024-03-09,0,wk inc flu hosp,2024-03-09,15,quantile,0.01,0.3
2024-03-09,0,wk inc flu hosp,2024-03-09,18,quantile,0.01,152.8
2024-03-09,0,wk inc flu hosp,2024-03-09,21,quantile,0.01,178.4
2024-03-09,0,wk inc flu hosp,2024-03-09,27,quantile,0.01,50.5
2024-03-09,0,wk inc flu hosp,2024-03-09,40,quantile,0.01,25.7
2024-03-09,0,wk inc flu hosp,2024-03-09,42,quantile,0.01,161.1
2024-03-09,0,wk inc flu hosp,2024-03-09,45,quantile,0.01,33.7
2024-03-09,0,wk inc flu hosp,2024-03-09,11,quantile,0.01,1.2
2024-03-09,0,wk inc flu hosp,2024-03-09,20,quantile,0.01,18.9
2024-03-09,0,wk inc flu hosp,2024-03-09,29,quantile,0.01,181.4
2024-03-09,0,wk inc flu hosp,2024-03-09,50,quantile,0.01,7.5
2024-03-09,0,wk inc flu hosp,2024-03-09,51,quantile,0.01,48
2024-03-09,0,wk inc flu hosp,2024-03-09,09,quantile,0.01,85.3
2024-03-09,0,wk inc flu hosp,2024-03-09,19,quantile,0.01,74
2024-03-09,0,wk inc flu hosp,2024-03-09,22,quantile,0.01,28.1
2024-03-09,0,wk inc flu hosp,2024-03-09,39,quantile,0.01,350.9
2024-03-09,0,wk inc flu hosp,2024-03-09,26,quantile,0.01,461
2024-03-09,0,wk inc flu hosp,2024-03-09,46,quantile,0.01,18.9
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.01,137.4
2024-03-09,0,wk inc flu hosp,2024-03-09,10,quantile,0.01,8.7
2024-03-09,0,wk inc flu hosp,2024-03-09,28,quantile,0.01,14.8
2024-03-09,0,wk inc flu hosp,2024-03-09,35,quantile,0.01,9.9
2024-03-09,0,wk inc flu hosp,2024-03-09,38,quantile,0.01,7.1
2024-03-09,0,wk inc flu hosp,2024-03-09,56,quantile,0.01,6.1
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.01,0
2024-03-09,0,wk inc flu hosp,2024-03-09,23,quantile,0.01,38.9
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.01,19.8
2024-03-09,0,wk inc flu hosp,2024-03-09,16,quantile,0.01,17.7
2024-03-09,0,wk inc flu hosp,2024-03-09,30,quantile,0.01,4.7
2024-03-09,0,wk inc flu hosp,2024-03-09,72,quantile,0.01,14.4
2024-03-09,0,wk inc flu hosp,2024-03-09,54,quantile,0.01,81
2024-03-09,1,wk inc flu hosp,2024-03-16,53,quantile,0.01,16.9
2024-03-09,1,wk inc flu hosp,2024-03-16,17,quantile,0.01,76.9
