reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-16,0,wk inc flu hosp,2024-03-16,53,quantile,0.01,13.8
2024-03-16,0,wk inc flu hosp,2024-03-16,17,quantile,0.01,53.5
2024-03-16,0,wk inc flu hosp,2024-03-16,06,quantile,0.01,15.7
2024-03-16,0,wk inc flu hosp,2024-03-16,04,quantile,0.01,30.4
2024-03-16,0,wk inc flu hosp,2024-03-16,25,quantile,0.01,294.7
2024-03-16,0,wk inc flu hosp,2024-03-16,55,quantile,0.01,118.8
2024-03-16,0,wk inc flu hosp,2024-03-16,48,quantile,0.01,116.7
2024-03-16,0,wk inc flu hosp,2024-03-16,31,quantile,0.01,40.6
2024-03-16,0,wk inc flu hosp,2024-03-16,49,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,41,quantile,0.01,32
2024-03-16,0,wk inc flu hosp,2024-03-16,12,quantile,0.01,124.3
2024-03-16,0,wk inc flu hosp,2024-03-16,36,quantile,0.01,255.3
2024-03-16,0,wk inc flu hosp,2024-03-16,44,quantile,0.01,4.6
2024-03-16,0,wk inc flu hosp,2024-03-16,13,quantile,0.01,35.9
2024-03-16,0,wk inc flu hosp,2024-03-16,33,quantile,0.01,6.2
2024-03-16,0,wk inc flu hosp,2024-03-16,37,quantile,0.01,18.5
2024-03-16,0,wk inc flu hosp,2024-03-16,34,quantile,0.01,142.6
2024-03-16,0,wk inc flu hosp,2024-03-16,08,quantile,0.01,15.2
2024-03-16,0,wk inc flu hosp,2024-03-16,24,quantile,0.01,28.1
2024-03-16,0,wk inc flu hosp,2024-03-16,32,quantile,0.01,5.2
2024-03-16,0,wk inc flu hosp,2024-03-16,47,quantile,0.01,32.7
2024-03-16,0,wk inc flu hosp,2024-03-16,15,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,18,quantile,0.01,131.7
2024-03-16,0,wk inc flu hosp,2024-03-16,21,quantile,0.01,105.7
2024-03-16,0,wk inc flu hosp,2024-03-16,27,quantile,0.01,75.3
2024-03-16,0,wk inc flu hosp,2024-03-16,40,quantile,0.01,46.4
2024-03-16,0,wk inc flu hosp,2024-03-16,42,quantile,0.01,243
2024-03-16,0,wk inc flu hosp,2024-03-16,45,quantile,0.01,30.1
2024-03-16,0,wk inc flu hosp,2024-03-16,11,quantile,0.01,3.9
2024-03-16,0,wk inc flu hosp,2024-03-16,20,quantile,0.01,26
2024-03-16,0,wk inc flu hosp,2024-03-16,29,quantile,0.01,178.2
2024-03-16,0,wk inc flu hosp,2024-03-16,50,quantile,0.01,11.4
2024-03-16,0,wk inc flu hosp,2024-03-16,51,quantile,0.01,65
2024-03-16,0,wk inc flu hosp,2024-03-16,09,quantile,0.01,52.8
2024-03-16,0,wk inc flu hosp,2024-03-16,19,quantile,0.01,74.3
2024-03-16,0,wk inc flu hosp,2024-03-16,22,quantile,0.01,8.7
2024-03-16,0,wk inc flu hosp,2024-03-16,39,quantile,0.01,275.8
2024-03-16,0,wk inc flu hosp,2024-03-16,26,quantile,0.01,418.1
2024-03-16,0,wk inc flu hosp,2024-03-16,46,quantile,0.01,9.1
2024-03-16,0,wk inc flu hosp,2024-03-16,05,quantile,0.01,135.6
2024-03-16,0,wk inc flu hosp,2024-03-16,10,quantile,0.01,8.2
2024-03-16,0,wk inc flu hosp,2024-03-16,28,quantile,0.01,6.9
2024-03-16,0,wk inc flu hosp,2024-03-16,35,quantile,0.01,5.9
2024-03-16,0,wk inc flu hosp,2024-03-16,38,quantile,0.01,3.1
2024-03-16,0,wk inc flu hosp,2024-03-16,56,quantile,0.01,2.9
2024-03-16,0,wk inc flu hosp,2024-03-16,02,quantile,0.01,0
2024-03-16,0,wk inc flu hosp,2024-03-16,23,quantile,0.01,19.5
2024-03-16,0,wk inc flu hosp,2024-03-16,01,quantile,0.01,35.9
2024-03-16,0,wk inc flu hosp,2024-03-16,16,quantile,0.01,22.1
2024-03-16,0,wk inc flu hosp,2024-03-16,30,quantile,0.01,6
2024-03-16,0,wk inc flu hosp,2024-03-16,72,quantile,0.01,20
2024-03-16,0,wk inc flu hosp,2024-03-16,54,quantile,0.01,75.9
2024-03-16,1,wk inc flu hosp,2024-03-23,53,quantile,0.01,7.8
2024-03-16,1,wk inc flu hosp,2024-03-23,17,quantile,0.01,87
2024-03-16,1,wk inc flu hosp,2024-03-23,06,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,04,quantile,0.01,0.8
2024-03-16,1,wk inc flu hosp,2024-03-23,25,quantile,0.01,175.7
2024-03-16,1,wk inc flu hosp,2024-03-23,55,quantile,0.01,48
2024-03-16,1,wk inc flu hosp,2024-03-23,48,quantile,0.01,110
2024-03-16,1,wk inc flu hosp,2024-03-23,31,quantile,0.01,19.4
2024-03-16,1,wk inc flu hosp,2024-03-23,49,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,41,quantile,0.01,15.1
2024-03-16,1,wk inc flu hosp,2024-03-23,12,quantile,0.01,112.6
2024-03-16,1,wk inc flu hosp,2024-03-23,36,quantile,0.01,35.1
2024-03-16,1,wk inc flu hosp,2024-03-23,44,quantile,0.01,3.4
2024-03-16,1,wk inc flu hosp,2024-03-23,13,quantile,0.01,44.1
2024-03-16,1,wk inc flu hosp,2024-03-23,33,quantile,0.01,5.9
2024-03-16,1,wk inc flu hosp,2024-03-23,37,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,34,quantile,0.01,62.8
2024-03-16,1,wk inc flu hosp,2024-03-23,08,quantile,0.01,2.6
2024-03-16,1,wk inc flu hosp,2024-03-23,24,quantile,0.01,6.2
2024-03-16,1,wk inc flu hosp,2024-03-23,32,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,47,quantile,0.01,16.9
2024-03-16,1,wk inc flu hosp,2024-03-23,15,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,18,quantile,0.01,88.8
2024-03-16,1,wk inc flu hosp,2024-03-23,21,quantile,0.01,48
2024-03-16,1,wk inc flu hosp,2024-03-23,27,quantile,0.01,48.2
2024-03-16,1,wk inc flu hosp,2024-03-23,40,quantile,0.01,19.4
2024-03-16,1,wk inc flu hosp,2024-03-23,42,quantile,0.01,34.5
2024-03-16,1,wk inc flu hosp,2024-03-23,45,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,11,quantile,0.01,0.7
2024-03-16,1,wk inc flu hosp,2024-03-23,20,quantile,0.01,1.1
2024-03-16,1,wk inc flu hosp,2024-03-23,29,quantile,0.01,64.8
2024-03-16,1,wk inc flu hosp,2024-03-23,50,quantile,0.01,7.8
2024-03-16,1,wk inc flu hosp,2024-03-23,51,quantile,0.01,47.7
2024-03-16,1,wk inc flu hosp,2024-03-23,09,quantile,0.01,50.3
2024-03-16,1,wk inc flu hosp,2024-03-23,19,quantile,0.01,44.2
2024-03-16,1,wk inc flu hosp,2024-03-23,22,quantile,0.01,4.3
2024-03-16,1,wk inc flu hosp,2024-03-23,39,quantile,0.01,237.6
2024-03-16,1,wk inc flu hosp,2024-03-23,26,quantile,0.01,235.9
2024-03-16,1,wk inc flu hosp,2024-03-23,46,quantile,0.01,7.1
2024-03-16,1,wk inc flu hosp,2024-03-23,05,quantile,0.01,80.4
2024-03-16,1,wk inc flu hosp,2024-03-23,10,quantile,0.01,5.9
2024-03-16,1,wk inc flu hosp,2024-03-23,28,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,35,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,38,quantile,0.01,0.4
2024-03-16,1,wk inc flu hosp,2024-03-23,56,quantile,0.01,1
2024-03-16,1,wk inc flu hosp,2024-03-23,02,quantile,0.01,0
2024-03-16,1,wk inc flu hosp,2024-03-23,23,quantile,0.01,10.6
2024-03-16,1,wk inc flu hosp,2024-03-23,01,quantile,0.01,7.9
2024-03-16,1,wk inc flu hosp,2024-03-23,16,quantile,0.01,14.9
2024-03-16,1,wk inc flu hosp,2024-03-23,30,quantile,0.01,0.5
2024-03-16,1,wk inc flu hosp,2024-03-23,72,quantile,0.01,6.8
2024-03-16,1,wk inc flu hosp,2024-03-23,54,quantile,0.01,57.3
2024-03-16,2,wk inc flu hosp,2024-03-30,53,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,17,quantile,0.01,34.4
2024-03-16,2,wk inc flu hosp,2024-03-30,06,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,04,quantile,0.01,0.8
2024-03-16,2,wk inc flu hosp,2024-03-30,25,quantile,0.01,135.7
2024-03-16,2,wk inc flu hosp,2024-03-30,55,quantile,0.01,11.7
2024-03-16,2,wk inc flu hosp,2024-03-30,48,quantile,0.01,89.8
2024-03-16,2,wk inc flu hosp,2024-03-30,31,quantile,0.01,10.9
2024-03-16,2,wk inc flu hosp,2024-03-30,49,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,41,quantile,0.01,3.7
2024-03-16,2,wk inc flu hosp,2024-03-30,12,quantile,0.01,55.7
2024-03-16,2,wk inc flu hosp,2024-03-30,36,quantile,0.01,92.6
2024-03-16,2,wk inc flu hosp,2024-03-30,44,quantile,0.01,0.7
2024-03-16,2,wk inc flu hosp,2024-03-30,13,quantile,0.01,15.4
2024-03-16,2,wk inc flu hosp,2024-03-30,33,quantile,0.01,3
2024-03-16,2,wk inc flu hosp,2024-03-30,37,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,34,quantile,0.01,39.3
2024-03-16,2,wk inc flu hosp,2024-03-30,08,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,24,quantile,0.01,18.6
2024-03-16,2,wk inc flu hosp,2024-03-30,32,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,47,quantile,0.01,24
2024-03-16,2,wk inc flu hosp,2024-03-30,15,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,18,quantile,0.01,49.3
2024-03-16,2,wk inc flu hosp,2024-03-30,21,quantile,0.01,48.3
2024-03-16,2,wk inc flu hosp,2024-03-30,27,quantile,0.01,14.1
2024-03-16,2,wk inc flu hosp,2024-03-30,40,quantile,0.01,2.2
2024-03-16,2,wk inc flu hosp,2024-03-30,42,quantile,0.01,79.7
2024-03-16,2,wk inc flu hosp,2024-03-30,45,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,11,quantile,0.01,0.4
2024-03-16,2,wk inc flu hosp,2024-03-30,20,quantile,0.01,3.1
2024-03-16,2,wk inc flu hosp,2024-03-30,29,quantile,0.01,68.8
2024-03-16,2,wk inc flu hosp,2024-03-30,50,quantile,0.01,7.5
2024-03-16,2,wk inc flu hosp,2024-03-30,51,quantile,0.01,23.9
2024-03-16,2,wk inc flu hosp,2024-03-30,09,quantile,0.01,14
2024-03-16,2,wk inc flu hosp,2024-03-30,19,quantile,0.01,40.9
2024-03-16,2,wk inc flu hosp,2024-03-30,22,quantile,0.01,1.1
2024-03-16,2,wk inc flu hosp,2024-03-30,39,quantile,0.01,194.8
2024-03-16,2,wk inc flu hosp,2024-03-30,26,quantile,0.01,150.3
2024-03-16,2,wk inc flu hosp,2024-03-30,46,quantile,0.01,5.9
2024-03-16,2,wk inc flu hosp,2024-03-30,05,quantile,0.01,37.5
2024-03-16,2,wk inc flu hosp,2024-03-30,10,quantile,0.01,4
2024-03-16,2,wk inc flu hosp,2024-03-30,28,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,35,quantile,0.01,1.6
2024-03-16,2,wk inc flu hosp,2024-03-30,38,quantile,0.01,2
2024-03-16,2,wk inc flu hosp,2024-03-30,56,quantile,0.01,0.4
2024-03-16,2,wk inc flu hosp,2024-03-30,02,quantile,0.01,0
2024-03-16,2,wk inc flu hosp,2024-03-30,23,quantile,0.01,4.6
2024-03-16,2,wk inc flu hosp,2024-03-30,01,quantile,0.01,9.9
2024-03-16,2,wk inc flu hosp,2024-03-30,16,quantile,0.01,3.4
2024-03-16,2,wk inc flu hosp,2024-03-30,30,quantile,0.01,1.3
2024-03-16,2,wk inc flu hosp,2024-03-30,72,quantile,0.01,5.1
2024-03-16,2,wk inc flu hosp,2024-03-30,54,quantile,0.01,22.8
2024-03-16,3,wk inc flu hosp,2024-04-06,53,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,17,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,06,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,04,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,25,quantile,0.01,121.1
2024-03-16,3,wk inc flu hosp,2024-04-06,55,quantile,0.01,0.7
2024-03-16,3,wk inc flu hosp,2024-04-06,48,quantile,0.01,30
2024-03-16,3,wk inc flu hosp,2024-04-06,31,quantile,0.01,25.3
2024-03-16,3,wk inc flu hosp,2024-04-06,49,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,41,quantile,0.01,4.8
2024-03-16,3,wk inc flu hosp,2024-04-06,12,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,36,quantile,0.01,0.7
2024-03-16,3,wk inc flu hosp,2024-04-06,44,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,13,quantile,0.01,0.7
2024-03-16,3,wk inc flu hosp,2024-04-06,33,quantile,0.01,2.5
2024-03-16,3,wk inc flu hosp,2024-04-06,37,quantile,0.01,0
2024-03-16,3,wk inc flu hosp,2024-04-06,34,quantile,0.01,19
2024-03-16,3,wk inc flu hosp,2024-04-06,08,quantile,0.01,0
