reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-13,0,wk inc flu hosp,2024-04-13,53,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,17,quantile,0.01,77.3
2024-04-13,0,wk inc flu hosp,2024-04-13,06,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,25,quantile,0.01,46.9
2024-04-13,0,wk inc flu hosp,2024-04-13,55,quantile,0.01,43.8
2024-04-13,0,wk inc flu hosp,2024-04-13,48,quantile,0.01,9.7
2024-04-13,0,wk inc flu hosp,2024-04-13,31,quantile,0.01,10.9
2024-04-13,0,wk inc flu hosp,2024-04-13,49,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,41,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,12,quantile,0.01,142.3
2024-04-13,0,wk inc flu hosp,2024-04-13,36,quantile,0.01,189.4
2024-04-13,0,wk inc flu hosp,2024-04-13,44,quantile,0.01,2.2
2024-04-13,0,wk inc flu hosp,2024-04-13,13,quantile,0.01,3.7
2024-04-13,0,wk inc flu hosp,2024-04-13,33,quantile,0.01,0.8
2024-04-13,0,wk inc flu hosp,2024-04-13,37,quantile,0.01,2.1
2024-04-13,0,wk inc flu hosp,2024-04-13,34,quantile,0.01,85.3
2024-04-13,0,wk inc flu hosp,2024-04-13,08,quantile,0.01,9.9
2024-04-13,0,wk inc flu hosp,2024-04-13,24,quantile,0.01,8.7
2024-04-13,0,wk inc flu hosp,2024-04-13,32,quantile,0.01,1.2
2024-04-13,0,wk inc flu hosp,2024-04-13,47,quantile,0.01,15.2
2024-04-13,0,wk inc flu hosp,2024-04-13,15,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,18,quantile,0.01,71.5
2024-04-13,0,wk inc flu hosp,2024-04-13,21,quantile,0.01,35.2
2024-04-13,0,wk inc flu hosp,2024-04-13,27,quantile,0.01,51.1
2024-04-13,0,wk inc flu hosp,2024-04-13,40,quantile,0.01,28.6
2024-04-13,0,wk inc flu hosp,2024-04-13,42,quantile,0.01,108.8
