location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,0,0.01,207.34,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.025,208.82,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.05,210.81,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.1,218.16,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.15,222.54,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.2,225.505,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.25,232.51,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.3,236.22,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.35,240.365,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.4,246.125,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.45,252.05,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.5,256.4,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.55,259.455,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.6,266.13,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.65,269.32500000000005,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.7,275.815,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.75,280.425,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.8,285.31500000000005,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.85,292.62,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.9,299.51,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.95,312.085,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.975,319.51,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,0,0.99,320.885,2024-01-27,wk inc flu hosp,2024-01-27,quantile
01,1,0.01,209.825,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.025,211.805,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.05,217.96,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.1,228.64,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.15,235.37,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.2,238.89,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.25,243.09,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.3,247.35,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.35,253.99,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.4,257.83000000000004,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.45,261.125,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.5,266.325,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.55,270.635,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.6,274.83,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.65,281.45,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.7,287.37,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.75,291.8,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.8,296.1,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.85,301.4,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.9,304.31,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.95,311.425,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.975,316.525,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,1,0.99,327.20500000000004,2024-01-27,wk inc flu hosp,2024-02-03,quantile
01,2,0.01,125.86,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.025,126.965,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.05,130.675,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.1,138.505,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.15,143.325,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.2,149.655,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.25,152.9,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.3,156.52,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.35,161.485,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.4,166.225,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.45,168.98,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.5,171.49,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.55,174.67,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.6,176.035,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.65,179.7,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.7,181.71,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.75,185.215,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.8,189.81,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.85,192.855,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.9,200.725,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.95,205.59500000000003,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.975,211.145,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,2,0.99,213.47,2024-01-27,wk inc flu hosp,2024-02-10,quantile
01,3,0.01,144.55,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.025,156.19,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.05,158.935,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.1,165.70999999999998,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.15,173.225,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.2,177.28,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.25,184.59,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.3,189.58,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.35,192.985,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.4,198.46,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.45,204.975,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.5,210.025,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.55,217.675,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.6,221.46,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.65,225.57,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.7,231.19,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.75,239.17,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.8,243.55,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.85,251.725,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.9,257.755,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.95,267.215,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.975,272.78,2024-01-27,wk inc flu hosp,2024-02-17,quantile
01,3,0.99,277.64,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,0,0.01,2.8249999999999997,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.025,3.06,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.05,3.435,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.1,3.5700000000000003,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.15,3.725,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.2,3.975,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.25,4.175,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.3,4.45,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.35,5.38,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.4,5.825,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.45,5.945,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.5,6.115,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.55,6.38,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.6,6.55,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.65,6.745,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.7,6.91,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.75,7.175,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.8,7.345000000000001,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.85,7.529999999999999,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.9,7.95,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.95,8.225,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.975,8.434999999999999,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,0,0.99,8.76,2024-01-27,wk inc flu hosp,2024-01-27,quantile
02,1,0.01,3.715,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.025,3.91,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.05,4.5,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.1,4.71,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.15,4.995,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.2,5.075,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.25,5.2,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.3,5.29,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.35,5.455,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.4,5.58,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.45,5.65,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.5,5.8,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.55,5.92,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.6,6.055,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.65,6.15,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.7,6.265000000000001,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.75,6.405,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.8,6.5649999999999995,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.85,6.77,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.9,6.965,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.95,7.48,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.975,7.654999999999999,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,1,0.99,8.095,2024-01-27,wk inc flu hosp,2024-02-03,quantile
02,2,0.01,9.56,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.025,10.795,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.05,12.205,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.1,13.615,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.15,14.705,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.2,15.645,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.25,16.474999999999998,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.3,17.52,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.35,18.5,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.4,19.68,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.45,20.9,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.5,21.48,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.55,21.895,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.6,22.475,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.65,24.125,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.7,25.05,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.75,25.855,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.8,26.950000000000003,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.85,28.395,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.9,30.57,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.95,33.03,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.975,34.69,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,2,0.99,38.775,2024-01-27,wk inc flu hosp,2024-02-10,quantile
02,3,0.01,2.7249999999999996,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.025,2.96,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.05,3.56,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.1,4.165,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.15,4.72,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.2,5.3,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.25,5.64,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.3,5.96,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.35,6.5649999999999995,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.4,7,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.45,7.51,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.5,7.98,2024-01-27,wk inc flu hosp,2024-02-17,quantile
02,3,0.55,8.445,2024-01-27,wk inc flu hosp,2024-02-17,quantile
