location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,0,0.01,230.09,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.025,232.95,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.05,239.865,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.1,251.415,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.15,263.06,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.2,269.055,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.25,277.06,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.3,284.76,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.35,292.415,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.4,302.405,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.45,309.33500000000004,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.5,315.3,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.55,320.875,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.6,328.16499999999996,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.65,338.07,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.7,342.91999999999996,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.75,347.975,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.8,355.78,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.85,366.375,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.9,373.835,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.95,397.74,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.975,411.145,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,0,0.99,417.4249999999999,2024-01-06,wk inc flu hosp,2024-01-06,quantile
01,1,0.01,178.07999999999998,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.025,189.425,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.05,205.23,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.1,218.545,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.15,226.22,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.2,230.385,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.25,239.79,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.3,248.52,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.35,258.065,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.4,269.5,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.45,284.54499999999996,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.5,291.52,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.55,299.31,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.6,304.40999999999997,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.65,315.045,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.7,330.525,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.75,339.1,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.8,351.77,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.85,361.355,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.9,377.62,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.95,386.775,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.975,394.995,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,1,0.99,399.295,2024-01-06,wk inc flu hosp,2024-01-13,quantile
01,2,0.01,186.86,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.025,195.855,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.05,209.64,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.1,219.565,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.15,234.65,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.2,244.265,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.25,252.96499999999995,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.3,259.565,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.35,270.125,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.4,276.38,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.45,286.62,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.5,296.09,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.55,303.595,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.6,314.49,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.65,320.61,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.7,328.65,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.75,339.30499999999995,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.8,345.805,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.85,357.635,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.9,377.4,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.95,387.155,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.975,394.515,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,2,0.99,421.315,2024-01-06,wk inc flu hosp,2024-01-20,quantile
01,3,0.01,188.15,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.025,209.015,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.05,214.59,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.1,228.295,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.15,237.41000000000005,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.2,251.93,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.25,260.175,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.3,270.78,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.35,284.46,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.4,297.71000000000004,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.45,306.30499999999995,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.5,314.62,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.55,322.52,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.6,328.265,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.65,343.245,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.7,352.28499999999997,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.75,360.845,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.8,375.41,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.85,386,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.9,396.865,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.95,412.735,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.975,424.895,2024-01-06,wk inc flu hosp,2024-01-27,quantile
01,3,0.99,433.19,2024-01-06,wk inc flu hosp,2024-01-27,quantile
02,0,0.01,1.955,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.025,2.33,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.05,2.715,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.1,3.0700000000000003,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.15,3.5549999999999997,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.2,4.04,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.25,4.5,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.3,4.95,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.35,5.325,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.4,5.675000000000001,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.45,6.045,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.5,6.23,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.55,6.484999999999999,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.6,6.805,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.65,7.209999999999999,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.7,7.735,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.75,7.97,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.8,8.54,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.85,9.34,2024-01-06,wk inc flu hosp,2024-01-06,quantile
02,0,0.9,10.285,2024-01-06,wk inc flu hosp,2024-01-06,quantile
