reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.01,6.23
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.025,6.42
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.05,6.89
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.1,7.7
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.15,8.25
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.2,9.06
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.25,9.55
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.3,9.82
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.35,10
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.4,10.48
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.45,10.85
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.5,11.23
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.55,11.62
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.6,12.17
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.65,12.5
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.7,12.85
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.75,13.64
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.8,14.26
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.85,15.05
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.9,15.94
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.95,16.66
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.975,18.81
2024-03-23,wk inc flu hosp,0,2024-03-23,02,quantile,0.99,20.46
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.01,76.28
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.025,77.08
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.05,78.14
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.1,84.75
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.15,89.85
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.2,93.05
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.25,96.13
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.3,98.61
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.35,99.43
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.4,102.6
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.45,103.99
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.5,108.07
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.55,110.38
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.6,111.97
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.65,113
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.7,115.56
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.75,119.58
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.8,120.41
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.85,129.07
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.9,133.95
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.95,141.51
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.975,144.89
2024-03-23,wk inc flu hosp,0,2024-03-23,01,quantile,0.99,147.48
2024-03-23,wk inc flu hosp,0,2024-03-23,05,quantile,0.01,198.28
2024-03-23,wk inc flu hosp,0,2024-03-23,05,quantile,0.025,203.9
