location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,0,0.01,25.455,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.025,26.174999999999997,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.05,27.715,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.1,29.15,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.15,30.3,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.2,31.935,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.25,33.125,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.3,33.89,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.35,34.465,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.4,35.19,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.45,36.400000000000006,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.5,37.195,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.55,37.92,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.6,39.120000000000005,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.65,40.379999999999995,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.7,41.85,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.75,43.15,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.8,44.145,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.85,45.91,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.9,47.09,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.95,49.474999999999994,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.975,51.739999999999995,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.99,52.36,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,1,0.01,14.74,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.025,14.765,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.05,14.96,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.1,15.28,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.15,15.745,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.2,18.375,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.25,19.78,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.3,21.97,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.35,23.955,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.4,26.25,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.45,29.335,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.5,31.305,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.55,32.965,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.6,34.57,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.65,36.37,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.7,39.165000000000006,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.75,42.72,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.8,45.43,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.85,53.91,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.9,61.370000000000005,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.95,68.035,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.975,78.80000000000001,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.99,89.58500000000001,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,2,0.01,9.185,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.025,9.35,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.05,9.61,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.1,10.275,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.15,10.935,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.2,12.625,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.25,16.585,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.3,19.815,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.35,24.92,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.4,30.089999999999996,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.45,33.805,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.5,37.815,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.55,41.56,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.6,43.5,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.65,47.325,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.7,51.185,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.75,56.28,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.8,59.325,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.85,64.17,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.9,69.965,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.95,78.605,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.975,84.215,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.99,93.89,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,3,0.01,9.99,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.025,10.285,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.05,10.74,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.1,16.235,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.15,20.365,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.2,26.06,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.25,28.56,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.3,32.105000000000004,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.35,35.165,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.4,38.875,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.45,41.365,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.5,43.870000000000005,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.55,47.224999999999994,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.6,49.87,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.65,52.83,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.7,56.18,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.75,59.565000000000005,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.8,65.53,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.85,69.75,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.9,76.62,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.95,88.675,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.975,92.855,2024-04-13,wk inc flu hosp,2024-05-04,quantile
01,3,0.99,97.49,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,0,0.01,2.345,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.025,2.45,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.05,2.87,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.1,3.3000000000000003,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.15,3.61,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.2,3.77,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.25,3.925,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.3,4.109999999999999,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.35,4.275,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.4,4.475,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.45,4.65,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.5,4.885,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.55,5.1,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.6,5.324999999999999,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.65,5.5600000000000005,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.7,5.76,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.75,5.95,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.8,6.07,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.85,6.414999999999999,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.9,6.61,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.95,6.84,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.975,6.975,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,0,0.99,7.289999999999999,2024-04-13,wk inc flu hosp,2024-04-13,quantile
02,1,0.01,0.535,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.025,0.57,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.05,0.665,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.1,0.795,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.15,0.985,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.2,1.11,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.25,1.215,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.3,1.39,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.35,1.515,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.4,1.72,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.45,1.855,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.5,1.88,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.55,2.04,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.6,2.36,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.65,2.525,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.7,2.885,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.75,3.47,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.8,4.21,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.85,4.885,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.9,5.6,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.95,6.380000000000001,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.975,6.845000000000001,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,1,0.99,7.029999999999999,2024-04-13,wk inc flu hosp,2024-04-20,quantile
02,2,0.01,0.785,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.025,0.815,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.05,0.85,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.1,0.97,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.15,1.02,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.2,1.09,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.25,1.23,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.3,1.36,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.35,1.545,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.4,1.775,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.45,2.72,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.5,3.4850000000000003,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.55,4.07,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.6,4.390000000000001,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.65,5.04,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.7,5.59,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.75,6.215,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.8,7.02,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.85,8.265,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.9,9.52,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.95,10.215,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.975,10.605,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,2,0.99,10.905,2024-04-13,wk inc flu hosp,2024-04-27,quantile
02,3,0.01,1.755,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.025,1.77,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.05,1.795,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.1,1.825,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.15,1.85,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.2,1.86,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.25,1.93,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.3,2.595,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.35,2.78,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.4,2.9450000000000003,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.45,3.5549999999999997,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.5,4.46,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.55,4.965,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.6,5.449999999999999,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.65,5.904999999999999,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.7,6.445,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.75,6.785,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.8,7.545,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.85,8.24,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.9,8.895,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.95,10.96,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.975,11.7,2024-04-13,wk inc flu hosp,2024-05-04,quantile
02,3,0.99,12.015,2024-04-13,wk inc flu hosp,2024-05-04,quantile
04,0,0.01,75.97,2024-04-13,wk inc flu hosp,2024-04-13,quantile
04,0,0.025,77.21000000000001,2024-04-13,wk inc flu hosp,2024-04-13,quantile
04,0,0.05,78.805,2024-04-13,wk inc flu hosp,2024-04-13,quantile
