location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,0,0.01,95.39,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.025,97.79,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.05,99.96,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.1,104.12,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.15,105.59,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.2,109.07,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.25,112.135,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.3,113.25,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.35,114.345,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.4,114.97,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.45,117.455,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.5,119.415,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.55,121.04,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.6,122.74,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.65,123.885,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.7,124.52,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.75,127.09,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.8,130.285,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.85,133.82,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.9,136.70999999999998,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.95,140.12,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.975,142.85,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.99,148.17000000000002,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,1,0.01,111.625,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.025,116.325,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.05,126.19,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.1,129.455,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.15,132.91,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.2,138.325,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.25,142.245,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.3,143.85500000000002,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.35,145.45999999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.4,147.14499999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.45,152.55,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.5,156.20499999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.55,157.375,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.6,159.9,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.65,162.42499999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.7,165.24,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.75,169.26999999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.8,172.75,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.85,177.195,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.9,181.2,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.95,189.555,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.975,194.245,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.99,197.685,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,2,0.01,108.74,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.025,110.24,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.05,116.54,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.1,122.81,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.15,129.35500000000002,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.2,134.445,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.25,137.72,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.3,142.5,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.35,144.715,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.4,147.285,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.45,152.89499999999998,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.5,157.7,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.55,161.05,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.6,167.565,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.65,170.655,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.7,174.425,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.75,176.755,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.8,181.03,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.85,185.91,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.9,192.445,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.95,199.71499999999995,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.975,207.005,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.99,210.155,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,3,0.01,100.05,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.025,103.435,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.05,109.045,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.1,117.875,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.15,128.26999999999998,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.2,133.02,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.25,139.33499999999998,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.3,146.14,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.35,150.185,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.4,156.77,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.45,160.32,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.5,168.56,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.55,173.51,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.6,176.47500000000002,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.65,183.76,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.7,189.75,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.75,197.255,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.8,204.46,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.85,212.58,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.9,222.165,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.95,230.18,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.975,232.12,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.99,235.835,2023-12-16,wk inc flu hosp,2024-01-06,quantile
02,0,0.01,12.115,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.025,12.31,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.05,12.57,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.1,13.245,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.15,13.739999999999998,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.2,14.31,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.25,14.6,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.3,14.88,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.35,15.055,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.4,15.275,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.45,15.525,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.5,15.8,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.55,15.995,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.6,16.259999999999998,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.65,16.674999999999997,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.7,16.875,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.75,17.28,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.8,17.580000000000002,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.85,18.095,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.9,18.77,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.95,19.295,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.975,19.755,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,0,0.99,20.04,2023-12-16,wk inc flu hosp,2023-12-16,quantile
02,1,0.01,10.35,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.025,11.85,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.05,12.56,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.1,13.745,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.15,14.72,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.2,15.845,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.25,17.08,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.3,18.44,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.35,19.665,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.4,20.235,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.45,21.355,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.5,22.41,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.55,23.045,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.6,24.57,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.65,25.365,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.7,26.585,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.75,27.405,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.8,28.585,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.85,29.345,2023-12-16,wk inc flu hosp,2023-12-23,quantile
02,1,0.9,30.205,2023-12-16,wk inc flu hosp,2023-12-23,quantile
