location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,0,0.01,76.67,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.025,79.305,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.05,83.6725,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.1,88.39500000000001,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.15,91.2175,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.2,92.3,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.25,94.535,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.3,96.4025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.35,98.355,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.4,99.95499999999998,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.45,101.595,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.5,103.2775,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.55,104.6725,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.6,105.855,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.65,106.79999999999998,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.7,108.625,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.75,110.59,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.8,113.5025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.85,116.78,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.9,119.4325,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.95,123.0125,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.975,127.0975,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.99,130.4675,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,1,0.01,85.36500000000001,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.025,93.73,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.05,98.9125,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.1,104.8225,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.15,108.59,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.2,113.14,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.25,116.54,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.3,120.1925,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.35,123.08,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.4,124.9925,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.45,127.4575,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.5,130.1625,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.55,132.795,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.6,135.855,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.65,139.365,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.7,141.915,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.75,146.3025,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.8,149.23,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.85,153.4875,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.9,156.9025,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.95,165.2175,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.975,170.965,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.99,180.2,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,2,0.01,78.645,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.025,88.495,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.05,94.9625,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.1,103.95,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.15,110.025,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.2,114.0025,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.25,117.09,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.3,121.2375,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.35,125.81,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.4,128.4875,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.45,131.85750000000002,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.5,135.5,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.55,141.14249999999998,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.6,145.8675,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.65,148.745,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.7,151.965,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.75,155.54250000000002,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.8,159.21,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.85,165.85000000000002,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.9,170.26749999999998,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.95,182.015,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.975,188.675,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.99,195.1925,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,3,0.01,74.46000000000001,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.025,81.4125,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.05,88.43,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.1,98.94,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.15,104.975,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.2,113.67,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.25,118.7125,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.3,122.5025,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.35,126.0225,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.4,129.905,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.45,134.6125,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.5,138.7175,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.55,141.6025,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.6,145.9,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.65,151.3025,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.7,154.11,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.75,157.8825,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.8,162.1,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.85,167.7825,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.9,176.2175,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.95,193.34250000000003,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.975,201.7975,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.99,205.53,2023-12-09,wk inc flu hosp,2023-12-30,quantile
02,0,0.01,8.235,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.025,9.165,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.05,10.5025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
