reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.01,4232.7104
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.025,4981.4409
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.05,5662.3126
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.1,6738.5372
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.15,7277.7188
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.2,7770.9194
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.25,8174.0502
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.3,8540.6998
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.35,8929.0203
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.4,9268.464
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.45,9550.3173
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.5,9872.7003
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.55,10221.6065
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.6,10500.126
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.65,10855.5549
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.7,11162.1788
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.75,11490.0529
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.8,11866.7534
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.85,12334.5071
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.9,12979.7089
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.95,13702.4927
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.975,14605.3646
2024-02-10,wk inc flu hosp,0,2024-02-10,US,quantile,0.99,15369.5639
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.01,0
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.025,915.8474
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.05,1843.6398
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.1,2905.7905
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.15,3579.5499
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.2,4266.4171
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.25,4745.0335
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.3,5279.5562
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.35,5658.9673
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.4,6105.1331
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.45,6538.7637
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.5,6882.7729
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.55,7216.6634
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.6,7592.9584
2024-02-10,wk inc flu hosp,1,2024-02-17,US,quantile,0.65,7971.5038
