reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.01,6.1
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.025,6.95
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.05,7.84
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.1,9.54
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.15,11.29
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.2,12.37
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.25,13.44
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.3,14.48
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.35,15.34
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.4,16.53
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.45,17.57
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.5,18.71
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.55,19.98
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.6,21.09
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.65,22.79
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.7,24.07
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.75,26.04
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.8,28.45
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.85,31.17
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.9,33.95
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.95,37.95
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.975,43.29
2024-04-20,wk inc flu hosp,0,2024-04-20,01,quantile,0.99,49.95
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.01,3.01
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.025,4.24
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.05,4.89
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.1,6.7
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.15,7.97
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.2,9.24
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.25,10.45
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.3,11.62
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.35,12.86
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.4,14.43
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.45,15.68
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.5,17.18
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.55,18.67
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.6,20.04
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.65,22.78
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.7,25.04
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.75,27.57
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.8,30.08
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.85,33.86
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.9,38.77
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.95,44.28
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.975,49.64
2024-04-20,wk inc flu hosp,1,2024-04-27,01,quantile,0.99,59.52
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.01,1.41
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.025,2.03
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.05,3.24
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.1,4.71
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.15,5.93
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.2,6.86
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.25,7.96
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.3,9.09
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.35,9.94
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.4,11.46
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.45,13.24
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.5,15.42
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.55,17.18
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.6,19.56
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.65,22.22
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.7,25.36
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.75,27.99
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.8,31.94
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.85,35.88
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.9,40.43
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.95,47.5
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.975,57.59
2024-04-20,wk inc flu hosp,2,2024-05-04,01,quantile,0.99,68.18
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.01,0.56
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.025,1.59
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.05,3
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.1,3.83
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.15,4.38
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.2,5.22
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.25,5.93
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.3,6.52
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.35,8
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.4,10.02
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.45,12.25
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.5,14.2
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.55,16.9
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.6,19.71
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.65,21.6
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.7,25.51
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.75,28.65
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.8,32.29
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.85,37.17
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.9,41.39
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.95,51.71
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.975,61.65
2024-04-20,wk inc flu hosp,3,2024-05-11,01,quantile,0.99,78.79
2024-04-20,wk inc flu hosp,0,2024-04-20,02,quantile,0.01,1.98
2024-04-20,wk inc flu hosp,0,2024-04-20,02,quantile,0.025,2.48
2024-04-20,wk inc flu hosp,0,2024-04-20,02,quantile,0.05,3.36
2024-04-20,wk inc flu hosp,0,2024-04-20,02,quantile,0.1,4.3
