reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.01,44.67
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.025,50.37
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.05,55.78
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.1,63.32
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.15,68.27
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.2,71.29
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.25,74.39
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.3,77.49
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.35,80.06
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.4,82.76
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.45,85.69
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.5,88.06
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.55,90.42
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.6,93.01
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.65,95.43
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.7,98.44
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.75,101.97
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.8,105.27
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.85,109.68
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.9,115.19
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.95,125.17
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.975,137.07
2023-12-09,wk inc flu hosp,0,2023-12-09,01,quantile,0.99,154
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.01,25.46
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.025,32.35
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.05,38.44
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.1,50.92
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.15,59.89
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.2,65.1
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.25,69.86
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.3,75.04
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.35,79.14
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.4,82.85
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.45,86.94
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.5,90.73
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.55,95.06
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.6,99.31
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.65,103.82
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.7,108.64
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.75,113.33
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.8,118.65
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.85,125.29
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.9,133.58
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.95,154.35
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.975,175.01
2023-12-09,wk inc flu hosp,1,2023-12-16,01,quantile,0.99,206.9
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.01,25.02
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.025,30.55
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.05,37.87
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.1,48.92
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.15,56.28
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.2,61.28
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.25,65.83
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.3,70.74
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.35,76.44
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.4,82.25
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.45,88.91
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.5,95.23
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.55,101.63
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.6,108.24
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.65,113.99
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.7,120.48
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.75,128.47
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.8,137.53
2023-12-09,wk inc flu hosp,2,2023-12-23,01,quantile,0.85,149.24
