reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.01,0
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.025,0
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.05,0
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.1,0
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.15,1.097401
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.2,2.610584
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.25,3.923325
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.3,5.145885
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.35,6.3225345
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.4,7.275708
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.45,8.247486
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.5,9.22789
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.55,10.227005
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.6,11.18866
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.65,12.233185
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.7,13.3103
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.75,14.527575
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.8,15.99016
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.85,17.570275
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.9,19.53638
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.95,22.954265
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.975,26.31512
2024-01-06,0,wk inc flu hosp,2024-01-06,02,quantile,0.99,30.973221
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.01,0
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.025,0
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.05,0
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.1,0
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.15,0
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.2,0.789478199999999
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.25,2.09376
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.3,3.14241
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.35,4.205147
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.4,5.259404
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.45,6.177807
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.5,7.127425
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.55,8.172645
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.6,9.17651
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.65,10.267295
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.7,11.40527
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.75,12.567925
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.8,13.93226
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.85,15.555495
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.9,17.65891
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.95,21.57464
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.975,24.6952625
2024-01-06,1,wk inc flu hosp,2024-01-13,02,quantile,0.99,29.116313
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.01,0
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.025,0
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.05,0
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.1,0
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.15,0
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.2,0
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.25,0.66218275
2024-01-06,2,wk inc flu hosp,2024-01-20,02,quantile,0.3,1.81882
