reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.01,0
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.025,0
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.05,2.486123
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.1,5.643089
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.15,7.741141
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.2,9.23266
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.25,10.568325
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.3,11.83165
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.35,12.840555
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.4,13.84838
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.45,14.802565
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.5,15.7999
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.55,16.72942
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.6,17.71272
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.65,18.673825
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.7,19.83487
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.75,21.041125
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.8,22.52778
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.85,24.088895
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.9,26.35836
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.95,29.9031
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.975,32.792295
2023-12-16,0,wk inc flu hosp,2023-12-16,02,quantile,0.99,36.944037
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.01,0
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.025,0
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.05,1.4506315
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.1,4.822873
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.15,6.7198125
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.2,8.109696
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.25,9.350325
2023-12-16,1,wk inc flu hosp,2023-12-23,02,quantile,0.3,10.61716
