reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.01,0.06
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.025,0.15
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.05,0.3
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.1,0.6
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.15,0.9
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.2,1.2
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.25,1.5
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.3,1.8
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.35,2.1
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.4,2.4
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.45,2.7
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.5,3
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.55,3.3
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.6,3.6
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.65,3.9
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.7,4.2
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.75,4.5
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.8,4.8
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.85,5.1
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.9,5.4
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.95,5.7
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.975,5.85
2023-12-23,wk inc flu hosp,0,2023-12-23,02,quantile,0.99,5.94
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.01,0.06
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.025,0.15
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.05,0.3
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.1,0.6
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.15,0.9
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.2,1.2
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.25,1.5
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.3,1.8
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.35,2.1
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.4,2.4
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.45,2.7
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.5,3
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.55,3.3
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.6,3.6
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.65,3.9
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.7,4.2
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.75,4.5
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.8,4.8
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.85,5.1
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.9,5.4
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.95,5.7
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.975,5.85
2023-12-23,wk inc flu hosp,1,2023-12-30,02,quantile,0.99,5.94
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.01,0.05
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.025,0.125
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.05,0.25
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.1,0.5
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.15,0.75
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.2,1
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.25,1.25
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.3,1.5
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.35,1.75
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.4,2
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.45,2.25
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.5,2.5
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.55,2.75
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.6,3
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.65,3.25
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.7,3.5
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.75,3.75
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.8,4
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.85,4.25
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.9,4.5
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.95,4.75
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.975,4.875
2023-12-23,wk inc flu hosp,2,2024-01-06,02,quantile,0.99,4.95
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.01,0.01
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.025,0.025
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.05,0.05
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.1,0.1
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.15,0.15
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.2,0.2
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.25,0.25
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.3,0.3
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.35,0.35
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.4,0.4
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.45,0.45
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.5,0.5
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.55,0.55
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.6,0.6
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.65,0.65
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.7,0.7
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.75,0.75
2023-12-23,wk inc flu hosp,3,2024-01-13,02,quantile,0.8,0.8
