reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.01,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.025,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.05,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.1,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.15,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.2,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.25,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.3,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.35,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.4,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.45,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.5,0
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.55,0.999500667520125
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.6,0.999500667520125
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.65,0.999500667520125
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.7,0.999500667520125
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.75,0.999500667520125
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.8,0.999500667520125
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.85,0.999879140692177
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.9,0.999879140692177
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.95,1.00532306680948
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.975,1.00532306680948
2023-10-21,wk inc flu hosp,0,2023-10-21,11,quantile,0.99,1.04430052758807
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.01,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.025,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.05,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.1,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.15,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.2,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.25,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.3,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.35,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.4,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.45,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.5,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.55,0
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.6,0.0236161328223764
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.65,0.0236161328223764
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.7,0.0236161328223764
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.75,0.0236161328223764
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.8,0.0236161328223764
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.85,0.0239946059944285
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.9,0.0239946059944285
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.95,0.0294385321117294
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.975,0.0294385321117294
2023-10-21,wk inc flu hosp,1,2023-10-28,11,quantile,0.99,0.0684159928903257
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.01,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.025,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.05,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.1,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.15,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.2,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.25,0
2023-10-21,wk inc flu hosp,2,2023-11-04,11,quantile,0.3,0
