reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.01,4.8624368017564255
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.025,7.781041976646016
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.05,10.814100149451413
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.1,14.93008574079237
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.15,18.090837219416795
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.2,20.827625763216904
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.25,23.336272146115142
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.3,25.71695340263601
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.35,28.03196596415637
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.4,30.32636947175801
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.45,32.63742516996294
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.5,34.99999999999999
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.55,37.45059544168477
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.6,40.031394061789136
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.65,42.795555148653655
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.7,45.81560534365254
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.75,49.19873293840517
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.8,53.11851597757697
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.85,57.89180514304218
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.9,64.21273097086562
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.95,74.23383386488757
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.975,83.5639702114019
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.99,95.16697856361202
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.01,7.431898183430556
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.025,11.068023992149897
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.05,14.763583357202208
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.1,19.692093152701897
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.15,23.42891241405308
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.2,26.638819242798515
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.25,29.56377803769658
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.3,32.32629107625362
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.35,35.00169393101702
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.4,37.64378100428639
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.45,40.29640306026764
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.5,43.00000000000001
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.55,45.79635345946783
2023-11-04,wk inc flu hosp,1,2023-11-11,01,quantile,0.6,48.73323500649887
