reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.01,496
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.025,561
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.05,620
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.1,694
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.15,746
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.2,789
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.25,827
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.3,863
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.35,896
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.4,929
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.45,961
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.5,994
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.55,1027
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.6,1061
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.65,1097
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.7,1136
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.75,1179
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.8,1229
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.85,1287
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.9,1364
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.95,1482
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.975,1590
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.99,1722
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.01,89
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.025,101
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.05,112
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.1,125
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.15,135
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.2,143
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.25,150
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.3,156
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.35,162
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.4,168
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.45,174
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.5,180
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.55,186
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.6,193
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.65,199
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.7,207
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.75,214
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.8,223
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.85,234
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.9,248
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.95,270
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.975,290
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.99,314
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.01,29
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.025,36
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.05,42
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.1,51
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.15,57
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.2,62
