reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.01,6
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.025,8
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.05,10
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.1,13
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.15,15
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.2,16
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.25,18
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.3,19
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.35,21
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.4,22
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.45,24
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.5,25
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.55,26
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.6,28
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.65,29
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.7,31
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.75,33
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.8,35
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.85,38
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.9,42
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.95,47
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.975,53
2023-10-28,0,wk inc flu hosp,2023-10-28,01,quantile,0.99,59
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.01,0
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.025,0
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.05,1
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.1,1
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.15,2
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.2,3
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.25,4
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.3,4
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.35,5
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.4,6
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.45,6
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.5,7
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.55,8
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.6,9
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.65,10
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.7,11
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.75,12
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.8,14
2023-10-28,0,wk inc flu hosp,2023-10-28,02,quantile,0.85,15
