horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2024-02-10,wk inc flu hosp,2024-02-10,16
0,01,quantile,0.025,2024-02-10,wk inc flu hosp,2024-02-10,20
0,01,quantile,0.05,2024-02-10,wk inc flu hosp,2024-02-10,26
0,01,quantile,0.1,2024-02-10,wk inc flu hosp,2024-02-10,35
0,01,quantile,0.15,2024-02-10,wk inc flu hosp,2024-02-10,40
0,01,quantile,0.2,2024-02-10,wk inc flu hosp,2024-02-10,44
0,01,quantile,0.25,2024-02-10,wk inc flu hosp,2024-02-10,49
0,01,quantile,0.3,2024-02-10,wk inc flu hosp,2024-02-10,53
0,01,quantile,0.35,2024-02-10,wk inc flu hosp,2024-02-10,58
0,01,quantile,0.4,2024-02-10,wk inc flu hosp,2024-02-10,62
0,01,quantile,0.45,2024-02-10,wk inc flu hosp,2024-02-10,66
0,01,quantile,0.5,2024-02-10,wk inc flu hosp,2024-02-10,71
0,01,quantile,0.55,2024-02-10,wk inc flu hosp,2024-02-10,74
0,01,quantile,0.6,2024-02-10,wk inc flu hosp,2024-02-10,78
0,01,quantile,0.65,2024-02-10,wk inc flu hosp,2024-02-10,82
0,01,quantile,0.7,2024-02-10,wk inc flu hosp,2024-02-10,87
0,01,quantile,0.75,2024-02-10,wk inc flu hosp,2024-02-10,92
0,01,quantile,0.8,2024-02-10,wk inc flu hosp,2024-02-10,98
0,01,quantile,0.85,2024-02-10,wk inc flu hosp,2024-02-10,105
0,01,quantile,0.9,2024-02-10,wk inc flu hosp,2024-02-10,113
0,01,quantile,0.95,2024-02-10,wk inc flu hosp,2024-02-10,127
0,01,quantile,0.975,2024-02-10,wk inc flu hosp,2024-02-10,139
0,01,quantile,0.99,2024-02-10,wk inc flu hosp,2024-02-10,150
1,01,quantile,0.01,2024-02-10,wk inc flu hosp,2024-02-17,13
1,01,quantile,0.025,2024-02-10,wk inc flu hosp,2024-02-17,14
1,01,quantile,0.05,2024-02-10,wk inc flu hosp,2024-02-17,18
1,01,quantile,0.1,2024-02-10,wk inc flu hosp,2024-02-17,24
1,01,quantile,0.15,2024-02-10,wk inc flu hosp,2024-02-17,29
1,01,quantile,0.2,2024-02-10,wk inc flu hosp,2024-02-17,32
1,01,quantile,0.25,2024-02-10,wk inc flu hosp,2024-02-17,35
1,01,quantile,0.3,2024-02-10,wk inc flu hosp,2024-02-17,38
1,01,quantile,0.35,2024-02-10,wk inc flu hosp,2024-02-17,41
1,01,quantile,0.4,2024-02-10,wk inc flu hosp,2024-02-17,45
1,01,quantile,0.45,2024-02-10,wk inc flu hosp,2024-02-17,49
1,01,quantile,0.5,2024-02-10,wk inc flu hosp,2024-02-17,55
1,01,quantile,0.55,2024-02-10,wk inc flu hosp,2024-02-17,61
1,01,quantile,0.6,2024-02-10,wk inc flu hosp,2024-02-17,67
1,01,quantile,0.65,2024-02-10,wk inc flu hosp,2024-02-17,72
1,01,quantile,0.7,2024-02-10,wk inc flu hosp,2024-02-17,78
1,01,quantile,0.75,2024-02-10,wk inc flu hosp,2024-02-17,85
1,01,quantile,0.8,2024-02-10,wk inc flu hosp,2024-02-17,92
1,01,quantile,0.85,2024-02-10,wk inc flu hosp,2024-02-17,101
1,01,quantile,0.9,2024-02-10,wk inc flu hosp,2024-02-17,113
1,01,quantile,0.95,2024-02-10,wk inc flu hosp,2024-02-17,132
1,01,quantile,0.975,2024-02-10,wk inc flu hosp,2024-02-17,152
1,01,quantile,0.99,2024-02-10,wk inc flu hosp,2024-02-17,173
2,01,quantile,0.01,2024-02-10,wk inc flu hosp,2024-02-24,11
2,01,quantile,0.025,2024-02-10,wk inc flu hosp,2024-02-24,13
2,01,quantile,0.05,2024-02-10,wk inc flu hosp,2024-02-24,14
2,01,quantile,0.1,2024-02-10,wk inc flu hosp,2024-02-24,17
2,01,quantile,0.15,2024-02-10,wk inc flu hosp,2024-02-24,22
2,01,quantile,0.2,2024-02-10,wk inc flu hosp,2024-02-24,27
2,01,quantile,0.25,2024-02-10,wk inc flu hosp,2024-02-24,31
2,01,quantile,0.3,2024-02-10,wk inc flu hosp,2024-02-24,34
2,01,quantile,0.35,2024-02-10,wk inc flu hosp,2024-02-24,36
2,01,quantile,0.4,2024-02-10,wk inc flu hosp,2024-02-24,39
2,01,quantile,0.45,2024-02-10,wk inc flu hosp,2024-02-24,42
2,01,quantile,0.5,2024-02-10,wk inc flu hosp,2024-02-24,46
2,01,quantile,0.55,2024-02-10,wk inc flu hosp,2024-02-24,51
2,01,quantile,0.6,2024-02-10,wk inc flu hosp,2024-02-24,59
2,01,quantile,0.65,2024-02-10,wk inc flu hosp,2024-02-24,66
2,01,quantile,0.7,2024-02-10,wk inc flu hosp,2024-02-24,74
2,01,quantile,0.75,2024-02-10,wk inc flu hosp,2024-02-24,82
2,01,quantile,0.8,2024-02-10,wk inc flu hosp,2024-02-24,91
2,01,quantile,0.85,2024-02-10,wk inc flu hosp,2024-02-24,102
2,01,quantile,0.9,2024-02-10,wk inc flu hosp,2024-02-24,118
