horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2023-12-16,wk inc flu hosp,2023-12-16,79
0,01,quantile,0.025,2023-12-16,wk inc flu hosp,2023-12-16,84
0,01,quantile,0.05,2023-12-16,wk inc flu hosp,2023-12-16,89
0,01,quantile,0.1,2023-12-16,wk inc flu hosp,2023-12-16,95
0,01,quantile,0.15,2023-12-16,wk inc flu hosp,2023-12-16,99
0,01,quantile,0.2,2023-12-16,wk inc flu hosp,2023-12-16,102
0,01,quantile,0.25,2023-12-16,wk inc flu hosp,2023-12-16,105
0,01,quantile,0.3,2023-12-16,wk inc flu hosp,2023-12-16,108
0,01,quantile,0.35,2023-12-16,wk inc flu hosp,2023-12-16,111
0,01,quantile,0.4,2023-12-16,wk inc flu hosp,2023-12-16,113
0,01,quantile,0.45,2023-12-16,wk inc flu hosp,2023-12-16,115
0,01,quantile,0.5,2023-12-16,wk inc flu hosp,2023-12-16,119
0,01,quantile,0.55,2023-12-16,wk inc flu hosp,2023-12-16,122
0,01,quantile,0.6,2023-12-16,wk inc flu hosp,2023-12-16,124
0,01,quantile,0.65,2023-12-16,wk inc flu hosp,2023-12-16,127
0,01,quantile,0.7,2023-12-16,wk inc flu hosp,2023-12-16,131
0,01,quantile,0.75,2023-12-16,wk inc flu hosp,2023-12-16,134
0,01,quantile,0.8,2023-12-16,wk inc flu hosp,2023-12-16,138
0,01,quantile,0.85,2023-12-16,wk inc flu hosp,2023-12-16,143
0,01,quantile,0.9,2023-12-16,wk inc flu hosp,2023-12-16,150
0,01,quantile,0.95,2023-12-16,wk inc flu hosp,2023-12-16,161
0,01,quantile,0.975,2023-12-16,wk inc flu hosp,2023-12-16,174
0,01,quantile,0.99,2023-12-16,wk inc flu hosp,2023-12-16,195
1,01,quantile,0.01,2023-12-16,wk inc flu hosp,2023-12-23,78
1,01,quantile,0.025,2023-12-16,wk inc flu hosp,2023-12-23,85
1,01,quantile,0.05,2023-12-16,wk inc flu hosp,2023-12-23,90
1,01,quantile,0.1,2023-12-16,wk inc flu hosp,2023-12-23,97
1,01,quantile,0.15,2023-12-16,wk inc flu hosp,2023-12-23,102
1,01,quantile,0.2,2023-12-16,wk inc flu hosp,2023-12-23,107
1,01,quantile,0.25,2023-12-16,wk inc flu hosp,2023-12-23,110
1,01,quantile,0.3,2023-12-16,wk inc flu hosp,2023-12-23,114
1,01,quantile,0.35,2023-12-16,wk inc flu hosp,2023-12-23,117
1,01,quantile,0.4,2023-12-16,wk inc flu hosp,2023-12-23,120
1,01,quantile,0.45,2023-12-16,wk inc flu hosp,2023-12-23,123
1,01,quantile,0.5,2023-12-16,wk inc flu hosp,2023-12-23,127
1,01,quantile,0.55,2023-12-16,wk inc flu hosp,2023-12-23,131
1,01,quantile,0.6,2023-12-16,wk inc flu hosp,2023-12-23,135
1,01,quantile,0.65,2023-12-16,wk inc flu hosp,2023-12-23,138
1,01,quantile,0.7,2023-12-16,wk inc flu hosp,2023-12-23,142
1,01,quantile,0.75,2023-12-16,wk inc flu hosp,2023-12-23,147
1,01,quantile,0.8,2023-12-16,wk inc flu hosp,2023-12-23,153
1,01,quantile,0.85,2023-12-16,wk inc flu hosp,2023-12-23,161
1,01,quantile,0.9,2023-12-16,wk inc flu hosp,2023-12-23,171
1,01,quantile,0.95,2023-12-16,wk inc flu hosp,2023-12-23,188
1,01,quantile,0.975,2023-12-16,wk inc flu hosp,2023-12-23,204
1,01,quantile,0.99,2023-12-16,wk inc flu hosp,2023-12-23,228
2,01,quantile,0.01,2023-12-16,wk inc flu hosp,2023-12-30,80
2,01,quantile,0.025,2023-12-16,wk inc flu hosp,2023-12-30,87
2,01,quantile,0.05,2023-12-16,wk inc flu hosp,2023-12-30,94
2,01,quantile,0.1,2023-12-16,wk inc flu hosp,2023-12-30,103
2,01,quantile,0.15,2023-12-16,wk inc flu hosp,2023-12-30,108
2,01,quantile,0.2,2023-12-16,wk inc flu hosp,2023-12-30,113
2,01,quantile,0.25,2023-12-16,wk inc flu hosp,2023-12-30,118
2,01,quantile,0.3,2023-12-16,wk inc flu hosp,2023-12-30,123
2,01,quantile,0.35,2023-12-16,wk inc flu hosp,2023-12-30,127
2,01,quantile,0.4,2023-12-16,wk inc flu hosp,2023-12-30,131
2,01,quantile,0.45,2023-12-16,wk inc flu hosp,2023-12-30,136
2,01,quantile,0.5,2023-12-16,wk inc flu hosp,2023-12-30,141
2,01,quantile,0.55,2023-12-16,wk inc flu hosp,2023-12-30,146
2,01,quantile,0.6,2023-12-16,wk inc flu hosp,2023-12-30,150
2,01,quantile,0.65,2023-12-16,wk inc flu hosp,2023-12-30,154
2,01,quantile,0.7,2023-12-16,wk inc flu hosp,2023-12-30,160
2,01,quantile,0.75,2023-12-16,wk inc flu hosp,2023-12-30,166
2,01,quantile,0.8,2023-12-16,wk inc flu hosp,2023-12-30,173
2,01,quantile,0.85,2023-12-16,wk inc flu hosp,2023-12-30,183
2,01,quantile,0.9,2023-12-16,wk inc flu hosp,2023-12-30,199
2,01,quantile,0.95,2023-12-16,wk inc flu hosp,2023-12-30,224
2,01,quantile,0.975,2023-12-16,wk inc flu hosp,2023-12-30,255
2,01,quantile,0.99,2023-12-16,wk inc flu hosp,2023-12-30,315
3,01,quantile,0.01,2023-12-16,wk inc flu hosp,2024-01-06,73
3,01,quantile,0.025,2023-12-16,wk inc flu hosp,2024-01-06,82
3,01,quantile,0.05,2023-12-16,wk inc flu hosp,2024-01-06,92
3,01,quantile,0.1,2023-12-16,wk inc flu hosp,2024-01-06,101
3,01,quantile,0.15,2023-12-16,wk inc flu hosp,2024-01-06,109
3,01,quantile,0.2,2023-12-16,wk inc flu hosp,2024-01-06,115
3,01,quantile,0.25,2023-12-16,wk inc flu hosp,2024-01-06,122
3,01,quantile,0.3,2023-12-16,wk inc flu hosp,2024-01-06,128
3,01,quantile,0.35,2023-12-16,wk inc flu hosp,2024-01-06,133
3,01,quantile,0.4,2023-12-16,wk inc flu hosp,2024-01-06,139
3,01,quantile,0.45,2023-12-16,wk inc flu hosp,2024-01-06,145
3,01,quantile,0.5,2023-12-16,wk inc flu hosp,2024-01-06,152
3,01,quantile,0.55,2023-12-16,wk inc flu hosp,2024-01-06,159
3,01,quantile,0.6,2023-12-16,wk inc flu hosp,2024-01-06,166
3,01,quantile,0.65,2023-12-16,wk inc flu hosp,2024-01-06,174
