horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2023-10-21,wk inc flu hosp,2023-10-21,6.78902788492275
0,01,quantile,0.025,2023-10-21,wk inc flu hosp,2023-10-21,8.142142155382299
0,01,quantile,0.05,2023-10-21,wk inc flu hosp,2023-10-21,9.75333039874272
0,01,quantile,0.1,2023-10-21,wk inc flu hosp,2023-10-21,11.742574263036948
0,01,quantile,0.15,2023-10-21,wk inc flu hosp,2023-10-21,13.112922033635444
0,01,quantile,0.2,2023-10-21,wk inc flu hosp,2023-10-21,14.219863219305038
0,01,quantile,0.25,2023-10-21,wk inc flu hosp,2023-10-21,15.138532458061151
0,01,quantile,0.3,2023-10-21,wk inc flu hosp,2023-10-21,16.057637237163654
0,01,quantile,0.35,2023-10-21,wk inc flu hosp,2023-10-21,16.866647988604115
0,01,quantile,0.4,2023-10-21,wk inc flu hosp,2023-10-21,17.612746417886548
0,01,quantile,0.45,2023-10-21,wk inc flu hosp,2023-10-21,18.376351451714672
0,01,quantile,0.5,2023-10-21,wk inc flu hosp,2023-10-21,19.236651138422054
0,01,quantile,0.55,2023-10-21,wk inc flu hosp,2023-10-21,19.89801961098448
0,01,quantile,0.6,2023-10-21,wk inc flu hosp,2023-10-21,20.599926778013785
0,01,quantile,0.65,2023-10-21,wk inc flu hosp,2023-10-21,21.29029948928961
0,01,quantile,0.7,2023-10-21,wk inc flu hosp,2023-10-21,22.089290442987647
0,01,quantile,0.75,2023-10-21,wk inc flu hosp,2023-10-21,22.947735587656368
0,01,quantile,0.8,2023-10-21,wk inc flu hosp,2023-10-21,23.94543020269771
0,01,quantile,0.85,2023-10-21,wk inc flu hosp,2023-10-21,25.150137966114087
0,01,quantile,0.9,2023-10-21,wk inc flu hosp,2023-10-21,26.42732370806843
0,01,quantile,0.95,2023-10-21,wk inc flu hosp,2023-10-21,28.209965855482444
0,01,quantile,0.975,2023-10-21,wk inc flu hosp,2023-10-21,29.8942613961893
0,01,quantile,0.99,2023-10-21,wk inc flu hosp,2023-10-21,31.709615101288115
1,01,quantile,0.01,2023-10-21,wk inc flu hosp,2023-10-28,9.1167485480804
1,01,quantile,0.025,2023-10-21,wk inc flu hosp,2023-10-28,10.191635751573063
1,01,quantile,0.05,2023-10-21,wk inc flu hosp,2023-10-28,11.353380716898249
1,01,quantile,0.1,2023-10-21,wk inc flu hosp,2023-10-28,13.25787570567302
1,01,quantile,0.15,2023-10-21,wk inc flu hosp,2023-10-28,14.66645984070322
1,01,quantile,0.2,2023-10-21,wk inc flu hosp,2023-10-28,15.840630073815124
1,01,quantile,0.25,2023-10-21,wk inc flu hosp,2023-10-28,16.893376173334456
1,01,quantile,0.3,2023-10-21,wk inc flu hosp,2023-10-28,17.788013566377142
1,01,quantile,0.35,2023-10-21,wk inc flu hosp,2023-10-28,18.57206610559549
1,01,quantile,0.4,2023-10-21,wk inc flu hosp,2023-10-28,19.367387854555396
1,01,quantile,0.45,2023-10-21,wk inc flu hosp,2023-10-28,20.171098250847624
1,01,quantile,0.5,2023-10-21,wk inc flu hosp,2023-10-28,20.966120506365534
1,01,quantile,0.55,2023-10-21,wk inc flu hosp,2023-10-28,21.782432379368377
1,01,quantile,0.6,2023-10-21,wk inc flu hosp,2023-10-28,22.518889440092305
1,01,quantile,0.65,2023-10-21,wk inc flu hosp,2023-10-28,23.377232986178203
1,01,quantile,0.7,2023-10-21,wk inc flu hosp,2023-10-28,24.147547621356
1,01,quantile,0.75,2023-10-21,wk inc flu hosp,2023-10-28,24.995726725573736
1,01,quantile,0.8,2023-10-21,wk inc flu hosp,2023-10-28,25.89972845411053
1,01,quantile,0.85,2023-10-21,wk inc flu hosp,2023-10-28,26.94155375939543
1,01,quantile,0.9,2023-10-21,wk inc flu hosp,2023-10-28,28.345630915442424
1,01,quantile,0.95,2023-10-21,wk inc flu hosp,2023-10-28,30.370370899007373
1,01,quantile,0.975,2023-10-21,wk inc flu hosp,2023-10-28,32.39329396737659
1,01,quantile,0.99,2023-10-21,wk inc flu hosp,2023-10-28,34.07441845408851
2,01,quantile,0.01,2023-10-21,wk inc flu hosp,2023-11-04,7.401349870660473
2,01,quantile,0.025,2023-10-21,wk inc flu hosp,2023-11-04,8.717583761073337
2,01,quantile,0.05,2023-10-21,wk inc flu hosp,2023-11-04,10.115436529638728
2,01,quantile,0.1,2023-10-21,wk inc flu hosp,2023-11-04,11.913664970778182
2,01,quantile,0.15,2023-10-21,wk inc flu hosp,2023-11-04,13.762499128964716
2,01,quantile,0.2,2023-10-21,wk inc flu hosp,2023-11-04,15.236767480041305
2,01,quantile,0.25,2023-10-21,wk inc flu hosp,2023-11-04,16.31149733590406
2,01,quantile,0.3,2023-10-21,wk inc flu hosp,2023-11-04,17.353658389090587
2,01,quantile,0.35,2023-10-21,wk inc flu hosp,2023-11-04,18.33177845981357
2,01,quantile,0.4,2023-10-21,wk inc flu hosp,2023-11-04,19.21358463405668
2,01,quantile,0.45,2023-10-21,wk inc flu hosp,2023-11-04,20.070062970012227
2,01,quantile,0.5,2023-10-21,wk inc flu hosp,2023-11-04,20.96822958435213
2,01,quantile,0.55,2023-10-21,wk inc flu hosp,2023-11-04,21.78576508537817
2,01,quantile,0.6,2023-10-21,wk inc flu hosp,2023-11-04,22.69177258445509
2,01,quantile,0.65,2023-10-21,wk inc flu hosp,2023-11-04,23.5789950554179
2,01,quantile,0.7,2023-10-21,wk inc flu hosp,2023-11-04,24.58399874165868
2,01,quantile,0.75,2023-10-21,wk inc flu hosp,2023-11-04,25.66023848591239
2,01,quantile,0.8,2023-10-21,wk inc flu hosp,2023-11-04,26.817166477185435
2,01,quantile,0.85,2023-10-21,wk inc flu hosp,2023-11-04,28.247046912119732
2,01,quantile,0.9,2023-10-21,wk inc flu hosp,2023-11-04,30.1149905381653
2,01,quantile,0.95,2023-10-21,wk inc flu hosp,2023-11-04,32.7460676644853
2,01,quantile,0.975,2023-10-21,wk inc flu hosp,2023-11-04,34.707221774562605
2,01,quantile,0.99,2023-10-21,wk inc flu hosp,2023-11-04,38.22877353749926
3,01,quantile,0.01,2023-10-21,wk inc flu hosp,2023-11-11,8.112038979839983
3,01,quantile,0.025,2023-10-21,wk inc flu hosp,2023-11-11,9.946709567637138
3,01,quantile,0.05,2023-10-21,wk inc flu hosp,2023-11-11,11.217492856733534
3,01,quantile,0.1,2023-10-21,wk inc flu hosp,2023-11-11,12.683241239658503
3,01,quantile,0.15,2023-10-21,wk inc flu hosp,2023-11-11,14.281052487570951
3,01,quantile,0.2,2023-10-21,wk inc flu hosp,2023-11-11,15.940766723038363
