horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2023-11-11,wk inc flu hosp,2023-11-11,20
0,01,quantile,0.025,2023-11-11,wk inc flu hosp,2023-11-11,23
0,01,quantile,0.05,2023-11-11,wk inc flu hosp,2023-11-11,25
0,01,quantile,0.1,2023-11-11,wk inc flu hosp,2023-11-11,28
0,01,quantile,0.15,2023-11-11,wk inc flu hosp,2023-11-11,31
0,01,quantile,0.2,2023-11-11,wk inc flu hosp,2023-11-11,33
0,01,quantile,0.25,2023-11-11,wk inc flu hosp,2023-11-11,34
0,01,quantile,0.3,2023-11-11,wk inc flu hosp,2023-11-11,35
0,01,quantile,0.35,2023-11-11,wk inc flu hosp,2023-11-11,37
0,01,quantile,0.4,2023-11-11,wk inc flu hosp,2023-11-11,38
0,01,quantile,0.45,2023-11-11,wk inc flu hosp,2023-11-11,39
0,01,quantile,0.5,2023-11-11,wk inc flu hosp,2023-11-11,41
0,01,quantile,0.55,2023-11-11,wk inc flu hosp,2023-11-11,42
0,01,quantile,0.6,2023-11-11,wk inc flu hosp,2023-11-11,44
0,01,quantile,0.65,2023-11-11,wk inc flu hosp,2023-11-11,45
0,01,quantile,0.7,2023-11-11,wk inc flu hosp,2023-11-11,46
0,01,quantile,0.75,2023-11-11,wk inc flu hosp,2023-11-11,48
0,01,quantile,0.8,2023-11-11,wk inc flu hosp,2023-11-11,49
0,01,quantile,0.85,2023-11-11,wk inc flu hosp,2023-11-11,52
0,01,quantile,0.9,2023-11-11,wk inc flu hosp,2023-11-11,54
0,01,quantile,0.95,2023-11-11,wk inc flu hosp,2023-11-11,58
0,01,quantile,0.975,2023-11-11,wk inc flu hosp,2023-11-11,61
0,01,quantile,0.99,2023-11-11,wk inc flu hosp,2023-11-11,65
1,01,quantile,0.01,2023-11-11,wk inc flu hosp,2023-11-18,17
1,01,quantile,0.025,2023-11-11,wk inc flu hosp,2023-11-18,21
1,01,quantile,0.05,2023-11-11,wk inc flu hosp,2023-11-18,24
1,01,quantile,0.1,2023-11-11,wk inc flu hosp,2023-11-18,28
1,01,quantile,0.15,2023-11-11,wk inc flu hosp,2023-11-18,31
1,01,quantile,0.2,2023-11-11,wk inc flu hosp,2023-11-18,33
1,01,quantile,0.25,2023-11-11,wk inc flu hosp,2023-11-18,35
1,01,quantile,0.3,2023-11-11,wk inc flu hosp,2023-11-18,37
1,01,quantile,0.35,2023-11-11,wk inc flu hosp,2023-11-18,38
1,01,quantile,0.4,2023-11-11,wk inc flu hosp,2023-11-18,40
1,01,quantile,0.45,2023-11-11,wk inc flu hosp,2023-11-18,41
1,01,quantile,0.5,2023-11-11,wk inc flu hosp,2023-11-18,44
1,01,quantile,0.55,2023-11-11,wk inc flu hosp,2023-11-18,45
1,01,quantile,0.6,2023-11-11,wk inc flu hosp,2023-11-18,46
1,01,quantile,0.65,2023-11-11,wk inc flu hosp,2023-11-18,48
1,01,quantile,0.7,2023-11-11,wk inc flu hosp,2023-11-18,50
1,01,quantile,0.75,2023-11-11,wk inc flu hosp,2023-11-18,52
1,01,quantile,0.8,2023-11-11,wk inc flu hosp,2023-11-18,54
1,01,quantile,0.85,2023-11-11,wk inc flu hosp,2023-11-18,57
1,01,quantile,0.9,2023-11-11,wk inc flu hosp,2023-11-18,60
1,01,quantile,0.95,2023-11-11,wk inc flu hosp,2023-11-18,64
1,01,quantile,0.975,2023-11-11,wk inc flu hosp,2023-11-18,68
1,01,quantile,0.99,2023-11-11,wk inc flu hosp,2023-11-18,74
2,01,quantile,0.01,2023-11-11,wk inc flu hosp,2023-11-25,18
2,01,quantile,0.025,2023-11-11,wk inc flu hosp,2023-11-25,22
2,01,quantile,0.05,2023-11-11,wk inc flu hosp,2023-11-25,25
2,01,quantile,0.1,2023-11-11,wk inc flu hosp,2023-11-25,29
