horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2024-01-20,wk inc flu hosp,2024-01-20,53
0,01,quantile,0.025,2024-01-20,wk inc flu hosp,2024-01-20,72
0,01,quantile,0.05,2024-01-20,wk inc flu hosp,2024-01-20,93
0,01,quantile,0.1,2024-01-20,wk inc flu hosp,2024-01-20,113
0,01,quantile,0.15,2024-01-20,wk inc flu hosp,2024-01-20,127
0,01,quantile,0.2,2024-01-20,wk inc flu hosp,2024-01-20,138
0,01,quantile,0.25,2024-01-20,wk inc flu hosp,2024-01-20,147
0,01,quantile,0.3,2024-01-20,wk inc flu hosp,2024-01-20,156
0,01,quantile,0.35,2024-01-20,wk inc flu hosp,2024-01-20,164
0,01,quantile,0.4,2024-01-20,wk inc flu hosp,2024-01-20,171
0,01,quantile,0.45,2024-01-20,wk inc flu hosp,2024-01-20,179
0,01,quantile,0.5,2024-01-20,wk inc flu hosp,2024-01-20,187
0,01,quantile,0.55,2024-01-20,wk inc flu hosp,2024-01-20,195
0,01,quantile,0.6,2024-01-20,wk inc flu hosp,2024-01-20,201
0,01,quantile,0.65,2024-01-20,wk inc flu hosp,2024-01-20,209
0,01,quantile,0.7,2024-01-20,wk inc flu hosp,2024-01-20,218
0,01,quantile,0.75,2024-01-20,wk inc flu hosp,2024-01-20,228
0,01,quantile,0.8,2024-01-20,wk inc flu hosp,2024-01-20,240
0,01,quantile,0.85,2024-01-20,wk inc flu hosp,2024-01-20,253
0,01,quantile,0.9,2024-01-20,wk inc flu hosp,2024-01-20,271
0,01,quantile,0.95,2024-01-20,wk inc flu hosp,2024-01-20,301
0,01,quantile,0.975,2024-01-20,wk inc flu hosp,2024-01-20,331
0,01,quantile,0.99,2024-01-20,wk inc flu hosp,2024-01-20,361
1,01,quantile,0.01,2024-01-20,wk inc flu hosp,2024-01-27,14
1,01,quantile,0.025,2024-01-20,wk inc flu hosp,2024-01-27,32
1,01,quantile,0.05,2024-01-20,wk inc flu hosp,2024-01-27,50
1,01,quantile,0.1,2024-01-20,wk inc flu hosp,2024-01-27,75
1,01,quantile,0.15,2024-01-20,wk inc flu hosp,2024-01-27,93
1,01,quantile,0.2,2024-01-20,wk inc flu hosp,2024-01-27,107
1,01,quantile,0.25,2024-01-20,wk inc flu hosp,2024-01-27,118
1,01,quantile,0.3,2024-01-20,wk inc flu hosp,2024-01-27,129
1,01,quantile,0.35,2024-01-20,wk inc flu hosp,2024-01-27,140
1,01,quantile,0.4,2024-01-20,wk inc flu hosp,2024-01-27,150
1,01,quantile,0.45,2024-01-20,wk inc flu hosp,2024-01-27,160
1,01,quantile,0.5,2024-01-20,wk inc flu hosp,2024-01-27,171
1,01,quantile,0.55,2024-01-20,wk inc flu hosp,2024-01-27,181
1,01,quantile,0.6,2024-01-20,wk inc flu hosp,2024-01-27,191
1,01,quantile,0.65,2024-01-20,wk inc flu hosp,2024-01-27,203
1,01,quantile,0.7,2024-01-20,wk inc flu hosp,2024-01-27,215
1,01,quantile,0.75,2024-01-20,wk inc flu hosp,2024-01-27,228
1,01,quantile,0.8,2024-01-20,wk inc flu hosp,2024-01-27,245
1,01,quantile,0.85,2024-01-20,wk inc flu hosp,2024-01-27,262
1,01,quantile,0.9,2024-01-20,wk inc flu hosp,2024-01-27,285
1,01,quantile,0.95,2024-01-20,wk inc flu hosp,2024-01-27,333
1,01,quantile,0.975,2024-01-20,wk inc flu hosp,2024-01-27,371
1,01,quantile,0.99,2024-01-20,wk inc flu hosp,2024-01-27,427
2,01,quantile,0.01,2024-01-20,wk inc flu hosp,2024-02-03,0
2,01,quantile,0.025,2024-01-20,wk inc flu hosp,2024-02-03,13
2,01,quantile,0.05,2024-01-20,wk inc flu hosp,2024-02-03,32
2,01,quantile,0.1,2024-01-20,wk inc flu hosp,2024-02-03,58
2,01,quantile,0.15,2024-01-20,wk inc flu hosp,2024-02-03,76
2,01,quantile,0.2,2024-01-20,wk inc flu hosp,2024-02-03,89
2,01,quantile,0.25,2024-01-20,wk inc flu hosp,2024-02-03,102
2,01,quantile,0.3,2024-01-20,wk inc flu hosp,2024-02-03,112
2,01,quantile,0.35,2024-01-20,wk inc flu hosp,2024-02-03,123
2,01,quantile,0.4,2024-01-20,wk inc flu hosp,2024-02-03,132
2,01,quantile,0.45,2024-01-20,wk inc flu hosp,2024-02-03,141
2,01,quantile,0.5,2024-01-20,wk inc flu hosp,2024-02-03,156
2,01,quantile,0.55,2024-01-20,wk inc flu hosp,2024-02-03,170
2,01,quantile,0.6,2024-01-20,wk inc flu hosp,2024-02-03,184
2,01,quantile,0.65,2024-01-20,wk inc flu hosp,2024-02-03,200
2,01,quantile,0.7,2024-01-20,wk inc flu hosp,2024-02-03,216
2,01,quantile,0.75,2024-01-20,wk inc flu hosp,2024-02-03,233
2,01,quantile,0.8,2024-01-20,wk inc flu hosp,2024-02-03,253
2,01,quantile,0.85,2024-01-20,wk inc flu hosp,2024-02-03,278
2,01,quantile,0.9,2024-01-20,wk inc flu hosp,2024-02-03,313
2,01,quantile,0.95,2024-01-20,wk inc flu hosp,2024-02-03,370
2,01,quantile,0.975,2024-01-20,wk inc flu hosp,2024-02-03,433
2,01,quantile,0.99,2024-01-20,wk inc flu hosp,2024-02-03,520
3,01,quantile,0.01,2024-01-20,wk inc flu hosp,2024-02-10,0
3,01,quantile,0.025,2024-01-20,wk inc flu hosp,2024-02-10,0
3,01,quantile,0.05,2024-01-20,wk inc flu hosp,2024-02-10,0
3,01,quantile,0.1,2024-01-20,wk inc flu hosp,2024-02-10,29
3,01,quantile,0.15,2024-01-20,wk inc flu hosp,2024-02-10,50
3,01,quantile,0.2,2024-01-20,wk inc flu hosp,2024-02-10,66
3,01,quantile,0.25,2024-01-20,wk inc flu hosp,2024-02-10,82
3,01,quantile,0.3,2024-01-20,wk inc flu hosp,2024-02-10,95
3,01,quantile,0.35,2024-01-20,wk inc flu hosp,2024-02-10,108
3,01,quantile,0.4,2024-01-20,wk inc flu hosp,2024-02-10,122
3,01,quantile,0.45,2024-01-20,wk inc flu hosp,2024-02-10,134
3,01,quantile,0.5,2024-01-20,wk inc flu hosp,2024-02-10,148
3,01,quantile,0.55,2024-01-20,wk inc flu hosp,2024-02-10,161
3,01,quantile,0.6,2024-01-20,wk inc flu hosp,2024-02-10,176
3,01,quantile,0.65,2024-01-20,wk inc flu hosp,2024-02-10,190
3,01,quantile,0.7,2024-01-20,wk inc flu hosp,2024-02-10,210
3,01,quantile,0.75,2024-01-20,wk inc flu hosp,2024-02-10,233
3,01,quantile,0.8,2024-01-20,wk inc flu hosp,2024-02-10,263
3,01,quantile,0.85,2024-01-20,wk inc flu hosp,2024-02-10,301
3,01,quantile,0.9,2024-01-20,wk inc flu hosp,2024-02-10,354
3,01,quantile,0.95,2024-01-20,wk inc flu hosp,2024-02-10,439
3,01,quantile,0.975,2024-01-20,wk inc flu hosp,2024-02-10,532
3,01,quantile,0.99,2024-01-20,wk inc flu hosp,2024-02-10,686
0,02,quantile,0.01,2024-01-20,wk inc flu hosp,2024-01-20,2
0,02,quantile,0.025,2024-01-20,wk inc flu hosp,2024-01-20,3
0,02,quantile,0.05,2024-01-20,wk inc flu hosp,2024-01-20,4
0,02,quantile,0.1,2024-01-20,wk inc flu hosp,2024-01-20,6
0,02,quantile,0.15,2024-01-20,wk inc flu hosp,2024-01-20,7
0,02,quantile,0.2,2024-01-20,wk inc flu hosp,2024-01-20,8
0,02,quantile,0.25,2024-01-20,wk inc flu hosp,2024-01-20,9
0,02,quantile,0.3,2024-01-20,wk inc flu hosp,2024-01-20,9
0,02,quantile,0.35,2024-01-20,wk inc flu hosp,2024-01-20,10
0,02,quantile,0.4,2024-01-20,wk inc flu hosp,2024-01-20,10
0,02,quantile,0.45,2024-01-20,wk inc flu hosp,2024-01-20,11
0,02,quantile,0.5,2024-01-20,wk inc flu hosp,2024-01-20,13
0,02,quantile,0.55,2024-01-20,wk inc flu hosp,2024-01-20,13
0,02,quantile,0.6,2024-01-20,wk inc flu hosp,2024-01-20,14
0,02,quantile,0.65,2024-01-20,wk inc flu hosp,2024-01-20,14
0,02,quantile,0.7,2024-01-20,wk inc flu hosp,2024-01-20,15
0,02,quantile,0.75,2024-01-20,wk inc flu hosp,2024-01-20,16
0,02,quantile,0.8,2024-01-20,wk inc flu hosp,2024-01-20,17
0,02,quantile,0.85,2024-01-20,wk inc flu hosp,2024-01-20,18
0,02,quantile,0.9,2024-01-20,wk inc flu hosp,2024-01-20,19
0,02,quantile,0.95,2024-01-20,wk inc flu hosp,2024-01-20,21
0,02,quantile,0.975,2024-01-20,wk inc flu hosp,2024-01-20,24
0,02,quantile,0.99,2024-01-20,wk inc flu hosp,2024-01-20,27
1,02,quantile,0.01,2024-01-20,wk inc flu hosp,2024-01-27,2
1,02,quantile,0.025,2024-01-20,wk inc flu hosp,2024-01-27,3
1,02,quantile,0.05,2024-01-20,wk inc flu hosp,2024-01-27,3
1,02,quantile,0.1,2024-01-20,wk inc flu hosp,2024-01-27,5
1,02,quantile,0.15,2024-01-20,wk inc flu hosp,2024-01-27,6
1,02,quantile,0.2,2024-01-20,wk inc flu hosp,2024-01-27,7
1,02,quantile,0.25,2024-01-20,wk inc flu hosp,2024-01-27,8
1,02,quantile,0.3,2024-01-20,wk inc flu hosp,2024-01-27,8
1,02,quantile,0.35,2024-01-20,wk inc flu hosp,2024-01-27,9
1,02,quantile,0.4,2024-01-20,wk inc flu hosp,2024-01-27,10
