horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-13,6
0,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-13,10
0,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-13,14
0,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-13,17
0,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-13,20
0,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-13,23
0,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-13,25
0,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-13,28
0,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-13,30
0,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-13,31
0,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-13,33
0,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-13,36
0,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-13,37
0,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-13,39
0,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-13,41
0,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-13,43
0,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-13,45
0,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-13,47
0,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-13,49
0,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-13,53
0,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-13,59
0,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-13,64
0,01,quantile,0.99,2024-04-13,wk inc flu hosp,2024-04-13,69
1,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-20,1
1,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-20,4
1,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-20,8
1,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-20,13
1,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-20,16
1,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-20,17
1,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-20,19
1,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-20,21
1,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-20,23
1,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-20,25
1,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-20,27
1,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-20,30
1,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-20,32
1,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-20,34
1,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-20,36
1,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-20,38
1,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-20,41
1,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-20,43
1,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-20,46
1,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-20,50
1,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-20,57
1,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-20,62
1,01,quantile,0.99,2024-04-13,wk inc flu hosp,2024-04-20,69
2,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-04-27,0
2,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-04-27,2
2,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-04-27,5
2,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-04-27,9
2,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-04-27,11
2,01,quantile,0.2,2024-04-13,wk inc flu hosp,2024-04-27,14
2,01,quantile,0.25,2024-04-13,wk inc flu hosp,2024-04-27,15
2,01,quantile,0.3,2024-04-13,wk inc flu hosp,2024-04-27,17
2,01,quantile,0.35,2024-04-13,wk inc flu hosp,2024-04-27,19
2,01,quantile,0.4,2024-04-13,wk inc flu hosp,2024-04-27,20
2,01,quantile,0.45,2024-04-13,wk inc flu hosp,2024-04-27,22
2,01,quantile,0.5,2024-04-13,wk inc flu hosp,2024-04-27,25
2,01,quantile,0.55,2024-04-13,wk inc flu hosp,2024-04-27,27
2,01,quantile,0.6,2024-04-13,wk inc flu hosp,2024-04-27,28
2,01,quantile,0.65,2024-04-13,wk inc flu hosp,2024-04-27,31
2,01,quantile,0.7,2024-04-13,wk inc flu hosp,2024-04-27,33
2,01,quantile,0.75,2024-04-13,wk inc flu hosp,2024-04-27,36
2,01,quantile,0.8,2024-04-13,wk inc flu hosp,2024-04-27,39
2,01,quantile,0.85,2024-04-13,wk inc flu hosp,2024-04-27,44
2,01,quantile,0.9,2024-04-13,wk inc flu hosp,2024-04-27,50
2,01,quantile,0.95,2024-04-13,wk inc flu hosp,2024-04-27,55
2,01,quantile,0.975,2024-04-13,wk inc flu hosp,2024-04-27,60
2,01,quantile,0.99,2024-04-13,wk inc flu hosp,2024-04-27,67
3,01,quantile,0.01,2024-04-13,wk inc flu hosp,2024-05-04,0
3,01,quantile,0.025,2024-04-13,wk inc flu hosp,2024-05-04,1
3,01,quantile,0.05,2024-04-13,wk inc flu hosp,2024-05-04,4
3,01,quantile,0.1,2024-04-13,wk inc flu hosp,2024-05-04,9
3,01,quantile,0.15,2024-04-13,wk inc flu hosp,2024-05-04,12
