horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-03-30,14
0,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-03-30,20
0,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-03-30,24
0,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-03-30,30
0,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-03-30,34
0,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-03-30,37
0,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-03-30,41
0,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-03-30,44
0,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-03-30,47
0,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-03-30,50
0,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-03-30,51
0,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-03-30,55
0,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-03-30,56
0,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-03-30,58
0,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-03-30,61
0,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-03-30,63
0,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-03-30,66
0,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-03-30,69
0,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-03-30,74
0,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-03-30,80
0,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-03-30,90
0,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-03-30,98
0,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-03-30,108
1,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-06,6
1,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-06,10
1,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-06,16
1,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-06,24
1,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-06,29
1,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-06,34
1,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-06,36
1,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-06,38
1,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-06,41
1,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-06,43
1,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-06,45
1,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-06,48
1,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-06,50
1,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-06,51
1,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-06,54
1,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-06,56
1,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-06,59
1,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-06,63
1,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-06,68
1,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-06,73
1,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-06,83
1,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-06,89
1,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-06,97
2,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-13,3
2,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-13,5
2,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-13,11
2,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-13,19
2,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-13,24
2,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-13,29
2,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-13,31
2,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-13,34
2,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-13,36
2,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-13,39
2,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-13,41
2,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-13,44
2,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-13,46
2,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-13,49
2,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-13,52
2,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-13,53
2,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-13,54
2,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-13,57
2,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-13,61
2,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-13,66
2,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-13,74
2,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-13,81
2,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-13,89
3,01,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-20,1
3,01,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-20,3
3,01,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-20,10
3,01,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-20,17
3,01,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-20,22
3,01,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-20,25
3,01,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-20,27
3,01,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-20,29
3,01,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-20,32
3,01,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-20,34
3,01,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-20,36
3,01,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-20,40
3,01,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-20,43
3,01,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-20,46
3,01,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-20,49
3,01,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-20,53
3,01,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-20,58
3,01,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-20,65
3,01,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-20,72
3,01,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-20,87
3,01,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-20,101
3,01,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-20,111
3,01,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-20,124
0,02,quantile,0.01,2024-03-30,wk inc flu hosp,2024-03-30,0
0,02,quantile,0.025,2024-03-30,wk inc flu hosp,2024-03-30,2
0,02,quantile,0.05,2024-03-30,wk inc flu hosp,2024-03-30,3
0,02,quantile,0.1,2024-03-30,wk inc flu hosp,2024-03-30,5
0,02,quantile,0.15,2024-03-30,wk inc flu hosp,2024-03-30,7
0,02,quantile,0.2,2024-03-30,wk inc flu hosp,2024-03-30,8
0,02,quantile,0.25,2024-03-30,wk inc flu hosp,2024-03-30,9
0,02,quantile,0.3,2024-03-30,wk inc flu hosp,2024-03-30,9
0,02,quantile,0.35,2024-03-30,wk inc flu hosp,2024-03-30,10
0,02,quantile,0.4,2024-03-30,wk inc flu hosp,2024-03-30,11
0,02,quantile,0.45,2024-03-30,wk inc flu hosp,2024-03-30,11
0,02,quantile,0.5,2024-03-30,wk inc flu hosp,2024-03-30,13
0,02,quantile,0.55,2024-03-30,wk inc flu hosp,2024-03-30,13
0,02,quantile,0.6,2024-03-30,wk inc flu hosp,2024-03-30,14
0,02,quantile,0.65,2024-03-30,wk inc flu hosp,2024-03-30,15
0,02,quantile,0.7,2024-03-30,wk inc flu hosp,2024-03-30,16
0,02,quantile,0.75,2024-03-30,wk inc flu hosp,2024-03-30,17
0,02,quantile,0.8,2024-03-30,wk inc flu hosp,2024-03-30,17
0,02,quantile,0.85,2024-03-30,wk inc flu hosp,2024-03-30,19
0,02,quantile,0.9,2024-03-30,wk inc flu hosp,2024-03-30,20
0,02,quantile,0.95,2024-03-30,wk inc flu hosp,2024-03-30,22
0,02,quantile,0.975,2024-03-30,wk inc flu hosp,2024-03-30,24
0,02,quantile,0.99,2024-03-30,wk inc flu hosp,2024-03-30,26
1,02,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-06,0
1,02,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-06,0
1,02,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-06,2
1,02,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-06,4
1,02,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-06,6
1,02,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-06,7
1,02,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-06,8
1,02,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-06,9
1,02,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-06,10
1,02,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-06,11
1,02,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-06,11
1,02,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-06,13
1,02,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-06,14
1,02,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-06,15
1,02,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-06,16
1,02,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-06,17
1,02,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-06,18
1,02,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-06,19
1,02,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-06,20
1,02,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-06,22
1,02,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-06,25
1,02,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-06,27
1,02,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-06,29
2,02,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-13,0
2,02,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-13,0
2,02,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-13,2
2,02,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-13,4
2,02,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-13,6
2,02,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-13,7
2,02,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-13,9
2,02,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-13,10
2,02,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-13,11
2,02,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-13,11
2,02,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-13,12
2,02,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-13,14
2,02,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-13,15
2,02,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-13,15
2,02,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-13,16
2,02,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-13,17
2,02,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-13,18
2,02,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-13,19
2,02,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-13,21
2,02,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-13,22
2,02,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-13,25
2,02,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-13,27
2,02,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-13,30
3,02,quantile,0.01,2024-03-30,wk inc flu hosp,2024-04-20,0
3,02,quantile,0.025,2024-03-30,wk inc flu hosp,2024-04-20,0
3,02,quantile,0.05,2024-03-30,wk inc flu hosp,2024-04-20,2
3,02,quantile,0.1,2024-03-30,wk inc flu hosp,2024-04-20,4
3,02,quantile,0.15,2024-03-30,wk inc flu hosp,2024-04-20,6
3,02,quantile,0.2,2024-03-30,wk inc flu hosp,2024-04-20,8
3,02,quantile,0.25,2024-03-30,wk inc flu hosp,2024-04-20,9
3,02,quantile,0.3,2024-03-30,wk inc flu hosp,2024-04-20,10
3,02,quantile,0.35,2024-03-30,wk inc flu hosp,2024-04-20,10
3,02,quantile,0.4,2024-03-30,wk inc flu hosp,2024-04-20,11
3,02,quantile,0.45,2024-03-30,wk inc flu hosp,2024-04-20,12
3,02,quantile,0.5,2024-03-30,wk inc flu hosp,2024-04-20,14
3,02,quantile,0.55,2024-03-30,wk inc flu hosp,2024-04-20,15
3,02,quantile,0.6,2024-03-30,wk inc flu hosp,2024-04-20,16
3,02,quantile,0.65,2024-03-30,wk inc flu hosp,2024-04-20,16
3,02,quantile,0.7,2024-03-30,wk inc flu hosp,2024-04-20,17
3,02,quantile,0.75,2024-03-30,wk inc flu hosp,2024-04-20,18
3,02,quantile,0.8,2024-03-30,wk inc flu hosp,2024-04-20,19
3,02,quantile,0.85,2024-03-30,wk inc flu hosp,2024-04-20,21
3,02,quantile,0.9,2024-03-30,wk inc flu hosp,2024-04-20,22
3,02,quantile,0.95,2024-03-30,wk inc flu hosp,2024-04-20,25
3,02,quantile,0.975,2024-03-30,wk inc flu hosp,2024-04-20,27
3,02,quantile,0.99,2024-03-30,wk inc flu hosp,2024-04-20,30
0,04,quantile,0.01,2024-03-30,wk inc flu hosp,2024-03-30,15
0,04,quantile,0.025,2024-03-30,wk inc flu hosp,2024-03-30,22
0,04,quantile,0.05,2024-03-30,wk inc flu hosp,2024-03-30,31
0,04,quantile,0.1,2024-03-30,wk inc flu hosp,2024-03-30,47
0,04,quantile,0.15,2024-03-30,wk inc flu hosp,2024-03-30,57
0,04,quantile,0.2,2024-03-30,wk inc flu hosp,2024-03-30,62
0,04,quantile,0.25,2024-03-30,wk inc flu hosp,2024-03-30,68
0,04,quantile,0.3,2024-03-30,wk inc flu hosp,2024-03-30,75
0,04,quantile,0.35,2024-03-30,wk inc flu hosp,2024-03-30,82
0,04,quantile,0.4,2024-03-30,wk inc flu hosp,2024-03-30,87
0,04,quantile,0.45,2024-03-30,wk inc flu hosp,2024-03-30,91
0,04,quantile,0.5,2024-03-30,wk inc flu hosp,2024-03-30,95
0,04,quantile,0.55,2024-03-30,wk inc flu hosp,2024-03-30,100
0,04,quantile,0.6,2024-03-30,wk inc flu hosp,2024-03-30,104
0,04,quantile,0.65,2024-03-30,wk inc flu hosp,2024-03-30,109
