reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.01,2426
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.025,2562
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.05,2699
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.1,2848
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.15,2952
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.2,3035
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.25,3106
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.3,3175
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.35,3236
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.4,3293
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.45,3355
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.5,3406
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.55,3470
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.6,3531
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.65,3581
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.7,3645
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.75,3711
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.8,3787
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.85,3879
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.9,3985
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.95,4131
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.975,4292
2023-11-18,wk inc flu hosp,0,2023-11-18,US,quantile,0.99,4456
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.01,2237
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.025,2484
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.05,2699
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.1,2943
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.15,3123
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.2,3248
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.25,3375
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.3,3473
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.35,3577
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.4,3675
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.45,3777
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.5,3863
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.55,3937
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.6,4042
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.65,4149
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.7,4240
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.75,4337
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.8,4456
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.85,4591
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.9,4754
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.95,4991
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.975,5227
2023-11-18,wk inc flu hosp,1,2023-11-25,US,quantile,0.99,5483
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.01,2323
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.025,2639
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.05,2866
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.1,3183
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.15,3410
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.2,3580
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.25,3735
2023-11-18,wk inc flu hosp,2,2023-12-02,US,quantile,0.3,3878
