horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,01,quantile,0.01,2024-01-27,wk inc flu hosp,2024-01-27,36
0,01,quantile,0.025,2024-01-27,wk inc flu hosp,2024-01-27,50
0,01,quantile,0.05,2024-01-27,wk inc flu hosp,2024-01-27,66
0,01,quantile,0.1,2024-01-27,wk inc flu hosp,2024-01-27,85
0,01,quantile,0.15,2024-01-27,wk inc flu hosp,2024-01-27,97
0,01,quantile,0.2,2024-01-27,wk inc flu hosp,2024-01-27,106
0,01,quantile,0.25,2024-01-27,wk inc flu hosp,2024-01-27,115
0,01,quantile,0.3,2024-01-27,wk inc flu hosp,2024-01-27,122
0,01,quantile,0.35,2024-01-27,wk inc flu hosp,2024-01-27,128
0,01,quantile,0.4,2024-01-27,wk inc flu hosp,2024-01-27,135
0,01,quantile,0.45,2024-01-27,wk inc flu hosp,2024-01-27,141
0,01,quantile,0.5,2024-01-27,wk inc flu hosp,2024-01-27,149
0,01,quantile,0.55,2024-01-27,wk inc flu hosp,2024-01-27,156
0,01,quantile,0.6,2024-01-27,wk inc flu hosp,2024-01-27,163
0,01,quantile,0.65,2024-01-27,wk inc flu hosp,2024-01-27,170
0,01,quantile,0.7,2024-01-27,wk inc flu hosp,2024-01-27,178
0,01,quantile,0.75,2024-01-27,wk inc flu hosp,2024-01-27,186
0,01,quantile,0.8,2024-01-27,wk inc flu hosp,2024-01-27,195
0,01,quantile,0.85,2024-01-27,wk inc flu hosp,2024-01-27,206
0,01,quantile,0.9,2024-01-27,wk inc flu hosp,2024-01-27,225
0,01,quantile,0.95,2024-01-27,wk inc flu hosp,2024-01-27,254
0,01,quantile,0.975,2024-01-27,wk inc flu hosp,2024-01-27,283
0,01,quantile,0.99,2024-01-27,wk inc flu hosp,2024-01-27,316
1,01,quantile,0.01,2024-01-27,wk inc flu hosp,2024-02-03,23
1,01,quantile,0.025,2024-01-27,wk inc flu hosp,2024-02-03,31
1,01,quantile,0.05,2024-01-27,wk inc flu hosp,2024-02-03,40
1,01,quantile,0.1,2024-01-27,wk inc flu hosp,2024-02-03,55
1,01,quantile,0.15,2024-01-27,wk inc flu hosp,2024-02-03,68
1,01,quantile,0.2,2024-01-27,wk inc flu hosp,2024-02-03,78
1,01,quantile,0.25,2024-01-27,wk inc flu hosp,2024-02-03,87
1,01,quantile,0.3,2024-01-27,wk inc flu hosp,2024-02-03,95
1,01,quantile,0.35,2024-01-27,wk inc flu hosp,2024-02-03,102
1,01,quantile,0.4,2024-01-27,wk inc flu hosp,2024-02-03,109
1,01,quantile,0.45,2024-01-27,wk inc flu hosp,2024-02-03,116
1,01,quantile,0.5,2024-01-27,wk inc flu hosp,2024-02-03,126
