reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.01,55.99
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.025,64
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.05,69
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.1,76
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.15,81
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.2,85
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.25,89
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.3,92
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.35,95
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.4,98
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.45,101
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.5,104
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.55,107
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.6,111
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.65,114
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.7,118
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.75,122
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.8,127
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.85,133
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.9,140
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.95,152
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.975,164.0250000000001
2024-02-24,wk inc flu hosp,0,2024-02-24,01,quantile,0.99,179
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.01,26
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.025,33
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.05,40
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.1,50
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.15,56
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.2,62
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.25,67
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.3,72
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.35,76
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.4,81
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.45,86
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.5,90
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.55,95
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.6,100
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.65,105
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.7,111
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.75,118
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.8,126
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.85,136
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.9,153
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.95,177
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.975,201
2024-02-24,wk inc flu hosp,1,2024-03-02,01,quantile,0.99,240
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.01,10
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.025,15
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.05,21
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.1,29
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.15,36
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.2,42
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.25,47
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.3,53
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.35,58
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.4,63
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.45,69
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.5,74
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.55,80
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.6,88
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.65,95
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.7,103
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.75,115
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.8,126
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.85,142.1500000000001
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.9,166
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.95,211.09999999999943
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.975,261.0500000000002
2024-02-24,wk inc flu hosp,2,2024-03-09,01,quantile,0.99,339.0899999999979
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.01,3
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.025,6
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.05,10
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.1,16
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.15,21
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.2,26
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.25,31
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.3,36
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.35,41
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.4,47
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.45,52
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.5,59
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.55,65.45000000000005
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.6,73
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.65,82
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.7,93
2024-02-24,wk inc flu hosp,3,2024-03-16,01,quantile,0.75,106
