reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-04,wk inc flu hosp,0,2023-11-04,01,quantile,0.01,4.96
2023-11-04,wk inc flu hosp,0,2023-11-04,02,quantile,0.01,15.99
2023-11-04,wk inc flu hosp,0,2023-11-04,04,quantile,0.01,4
2023-11-04,wk inc flu hosp,0,2023-11-04,05,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,06,quantile,0.01,9.99
2023-11-04,wk inc flu hosp,0,2023-11-04,08,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,09,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,10,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,11,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,12,quantile,0.01,91.86
2023-11-04,wk inc flu hosp,0,2023-11-04,13,quantile,0.01,1.98
2023-11-04,wk inc flu hosp,0,2023-11-04,15,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,16,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,17,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,18,quantile,0.01,27.93
2023-11-04,wk inc flu hosp,0,2023-11-04,19,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,20,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,21,quantile,0.01,10.99
2023-11-04,wk inc flu hosp,0,2023-11-04,22,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,23,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,24,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,25,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,26,quantile,0.01,0.99
2023-11-04,wk inc flu hosp,0,2023-11-04,27,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,28,quantile,0.01,7.99
2023-11-04,wk inc flu hosp,0,2023-11-04,29,quantile,0.01,1
2023-11-04,wk inc flu hosp,0,2023-11-04,30,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,31,quantile,0.01,3.99
2023-11-04,wk inc flu hosp,0,2023-11-04,32,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,33,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,34,quantile,0.01,1.98
2023-11-04,wk inc flu hosp,0,2023-11-04,35,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,36,quantile,0.01,2.97
2023-11-04,wk inc flu hosp,0,2023-11-04,37,quantile,0.01,0.99
2023-11-04,wk inc flu hosp,0,2023-11-04,38,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,39,quantile,0.01,0.99
2023-11-04,wk inc flu hosp,0,2023-11-04,40,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,41,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,42,quantile,0.01,2
2023-11-04,wk inc flu hosp,0,2023-11-04,72,quantile,0.01,44.96
2023-11-04,wk inc flu hosp,0,2023-11-04,44,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,45,quantile,0.01,2
2023-11-04,wk inc flu hosp,0,2023-11-04,46,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,47,quantile,0.01,6.98
2023-11-04,wk inc flu hosp,0,2023-11-04,48,quantile,0.01,49.97
2023-11-04,wk inc flu hosp,0,2023-11-04,US,quantile,0.01,2086.59
2023-11-04,wk inc flu hosp,0,2023-11-04,49,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,50,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,51,quantile,0.01,54.92
2023-11-04,wk inc flu hosp,0,2023-11-04,53,quantile,0.01,9.98
2023-11-04,wk inc flu hosp,0,2023-11-04,54,quantile,0.01,0
2023-11-04,wk inc flu hosp,0,2023-11-04,55,quantile,0.01,0
