reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.01,67
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.025,85
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.05,104
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.1,129
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.15,148
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.2,165
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.25,180
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.3,194
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.35,208
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.4,222
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.45,236
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.5,250
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.55,265
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.6,281
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.65,298
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.7,316
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.75,337
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.8,361
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.85,390
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.9,430
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.95,492
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.975,551
2024-01-20,wk inc flu hosp,0,2024-01-20,01,quantile,0.99,625
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.01,65
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.025,84
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.05,102
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.1,126
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.15,145
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.2,161
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.25,176
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.3,190
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.35,204
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.4,217
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.45,231
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.5,245
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.55,260
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.6,275
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.65,292
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.7,310
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.75,330
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.8,354
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.85,383
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.9,421
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.95,483
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.975,540
2024-01-20,wk inc flu hosp,1,2024-01-27,01,quantile,0.99,613
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.01,62
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.025,80
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.05,97
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.1,121
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.15,139
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.2,154
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.25,168
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.3,182
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.35,195
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.4,208
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.45,221
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.5,234
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.55,248
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.6,263
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.65,279
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.7,296
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.75,316
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.8,338
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.85,366
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.9,403
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.95,462
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.975,517
2024-01-20,wk inc flu hosp,2,2024-02-03,01,quantile,0.99,586
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.01,57
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.025,73
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.05,89
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.1,110
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.15,127
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.2,141
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.25,154
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.3,166
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.35,178
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.4,190
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.45,202
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.5,214
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.55,227
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.6,241
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.65,255
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.7,271
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.75,289
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.8,309
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.85,335
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.9,369
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.95,422
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.975,473
2024-01-20,wk inc flu hosp,3,2024-02-10,01,quantile,0.99,536
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.01,1
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.025,1
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.05,2
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.1,3
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.15,4
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.2,5
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.25,5
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.3,6
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.35,6
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.4,7
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.45,8
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.5,8
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.55,9
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.6,9
2024-01-20,wk inc flu hosp,0,2024-01-20,02,quantile,0.65,10
