reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.01,15.17403844863734
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.025,41.38180308116214
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.05,82.75449235270122
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.1,103.03433308789978
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.15,105.00922873791978
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.2,105.00922873791978
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.25,107.91519880089908
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.3,121.584460824489
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.35,121.584460824489
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.4,122.26790410412306
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.45,122.26790410412306
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.5,127.36260553089518
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.55,130.25425796917594
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.6,130.25425796917594
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.65,130.25425796917594
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.7,130.84244912613173
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.75,130.84244912613173
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.8,132.49838528182485
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.85,132.49838528182485
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.9,154.42748051455922
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.95,186.159274632558
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.975,235.66188902008483
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.99,281.4274774198443
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.01,2.3936652209920584
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.025,3.3828816813345433
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.05,3.7501139240660346
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.1,5.241284729479741
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.15,5.41426457488073
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.2,5.446356106879511
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.25,5.446356106879511
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.3,6.57346083767575
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.35,6.57346083767575
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.4,6.717965763756735
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.45,6.717965763756735
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.5,6.717965763756735
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.55,7.809413848374447
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.6,7.809413848374447
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.65,7.809413848374447
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.7,8.805478045810162
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.75,8.805478045810162
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.8,9.14191387752616
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.85,9.14191387752616
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.9,10.558435206786084
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.95,16.249219970046443
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.975,25.021048579895684
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.99,61.471617728780174
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.01,15.87752656167841
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.025,41.97112234376067
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.05,104.73490130187392
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.1,248.3243693082916
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.15,334.88148934609427
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.2,367.14138660603624
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.25,379.8464150051411
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.3,400.7462007826955
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.35,402.84240485280674
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.4,426.5024907640639
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.45,433.18334896865304
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.5,446.0018878138618
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.55,448.11073868955293
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.6,448.11073868955293
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.65,448.11073868955293
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.7,448.11073868955293
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.75,448.11073868955293
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.8,448.11073868955293
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.85,453.09829117306595
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.9,453.09829117306595
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.95,484.6230643146545
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.975,484.6230643146545
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.99,726.0473302689729
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.01,15.509363505974758
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.025,41.394839613000315
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.05,95.47339349670688
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.1,138.56436929627336
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.15,153.6077483781972
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.2,159.8723496957485
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.25,167.44698006218456
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.3,172.83806477597918
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.35,182.50013435939215
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.4,182.50013435939215
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.45,186.3879166675417
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.5,196.74126524983296
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.55,196.9234030486376
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.6,196.9234030486376
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.65,206.6827085047288
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.7,206.6827085047288
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.75,206.6827085047288
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.8,212.90900561127245
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.85,212.90900561127245
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.9,212.90900561127245
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.95,212.90900561127245
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.975,300.4305337150188
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.99,312.2226226746702
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.01,18.47631921784408
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.025,43.085518130545246
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.05,132.27499933390536
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.1,261.6067908372586
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.15,437.7134628586997
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.2,570.3639182248468
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.25,652.949258939055
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.3,670.1868206837282
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.35,746.2575077741568
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.4,746.2575077741568
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.45,746.2575077741568
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.5,746.2575077741568
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.55,747.0354110032728
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.6,747.0354110032728
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.65,747.0354110032728
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.7,747.0354110032728
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.75,747.0354110032728
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.8,747.0354110032728
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.85,765.4617523064815
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.9,765.4617523064815
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.95,765.4617523064815
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.975,765.4617523064815
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.99,859.5971750322998
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.01,15.962264319538022
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.025,45.18383475191717
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.05,88.32830310032722
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.1,102.28049364802092
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.15,109.18854466226388
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.2,109.18854466226388
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.25,113.8225316715484
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.3,113.8225316715484
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.35,113.8225316715484
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.4,113.8225316715484
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.45,114.92420492297384
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.5,115.77667077806244
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.55,116.40825731003116
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.6,116.40825731003116
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.65,116.40825731003116
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.7,116.40825731003116
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.75,116.40825731003116
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.8,128.51191065110234
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.85,128.51960802472624
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.9,128.51960802472624
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.95,182.6270503153072
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.975,241.5270478544529
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.99,281.4274774198443
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.01,15.282197450902624
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.025,41.32823986035157
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.05,56.6342192244996
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.1,61.903460957583
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.15,61.903460957583
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.2,62.90649920251171
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.25,62.90649920251171
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.3,68.7978353868884
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.35,68.7978353868884
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.4,68.7978353868884
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.45,73.41699692730587
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.5,73.41699692730587
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.55,73.7036083231457
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.6,73.7036083231457
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.65,73.7036083231457
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.7,73.7036083231457
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.75,76.13344685249776
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.8,76.13344685249776
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.85,80.6607983001861
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.9,96.705037122458
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.95,144.80460166768984
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.975,159.17990866750952
2024-01-27,0,wk inc flu hosp,2024-01-27,09,quantile,0.99,170.12670418908002
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.01,14.18260592773176
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.025,19.284249562154272
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.05,21.161422378177093
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.1,23.426769717180857
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.15,25.44441801711229
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.2,25.44441801711229
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.25,26.115425687833856
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.3,26.115425687833856
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.35,27.027449382093582
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.4,27.027449382093582
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.45,27.027449382093582
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.5,27.37862296210714
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.55,27.770117616728182
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.6,29.57819584441277
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.65,30.910668792395168
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.7,31.988361308336145
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.75,31.988361308336145
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.8,34.2663171913318
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.85,39.39099792771348
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.9,43.70342094391259
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.95,43.70342094391259
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.975,52.0149032419298
2024-01-27,0,wk inc flu hosp,2024-01-27,10,quantile,0.99,71.26826531651207
2024-01-27,0,wk inc flu hosp,2024-01-27,11,quantile,0.01,12.618072396544616
2024-01-27,0,wk inc flu hosp,2024-01-27,11,quantile,0.025,15.331134510798814
2024-01-27,0,wk inc flu hosp,2024-01-27,11,quantile,0.05,17.153919413983257
2024-01-27,0,wk inc flu hosp,2024-01-27,11,quantile,0.1,18.6586542433777
2024-01-27,0,wk inc flu hosp,2024-01-27,11,quantile,0.15,20.617312225603985
2024-01-27,0,wk inc flu hosp,2024-01-27,11,quantile,0.2,20.617312225603985
