reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.01,13.897061074187455
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.025,41.54726809261838
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.05,96.11934728206651
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.1,135.3462258028948
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.15,146.3904758847693
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.2,146.3904758847693
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.25,146.9403666436084
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.3,160.77055888191342
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.35,160.77055888191342
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.4,161.83709665927964
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.45,163.03833663721235
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.5,163.03833663721235
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.55,173.622721864214
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.6,173.622721864214
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.65,173.82930351202268
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.7,173.82930351202268
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.75,173.82930351202268
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.8,173.82930351202268
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.85,173.82930351202268
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.9,193.78271929167136
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.95,193.78271929167136
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.975,307.4753795015142
2024-01-20,0,wk inc flu hosp,2024-01-20,01,quantile,0.99,344.72959425513045
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.01,2.5071682717534527
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.025,3.1482218876982806
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.05,4.0518488210724835
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.1,4.504977285424545
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.15,5.230730304926417
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.2,5.8770050322549725
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.25,6.480807580240622
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.3,6.741041593565024
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.35,6.990684691029312
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.4,7.716972897891851
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.45,7.716972897891851
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.5,7.716972897891851
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.55,8.450111850161765
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.6,9.24056407789029
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.65,9.24056407789029
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.7,9.851365491156892
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.75,9.917463510051007
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.8,9.94751663419967
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.85,10.109201053919255
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.9,11.71659605427248
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.95,16.443264365980284
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.975,24.351786234591845
2024-01-20,0,wk inc flu hosp,2024-01-20,02,quantile,0.99,61.752462196282565
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.01,14.339332058224045
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.025,47.02649513975831
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.05,102.61978994909347
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.1,235.56885763594755
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.15,349.7627154295915
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.2,399.6703840855149
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.25,421.021171706172
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.3,428.7116083798825
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.35,448.41937796954807
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.4,474.5318548794321
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.45,474.5318548794321
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.5,474.5318548794321
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.55,482.1606895997797
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.6,492.8048023365426
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.65,492.8048023365426
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.7,492.8048023365426
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.75,492.8048023365426
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.8,492.8048023365426
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.85,492.8048023365426
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.9,499.7842578984898
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.95,502.7010496572412
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.975,502.7010496572412
2024-01-20,0,wk inc flu hosp,2024-01-20,04,quantile,0.99,720.238359435834
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.01,14.127775725766952
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.025,41.6893330896162
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.05,95.19707121816666
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.1,140.51182027323557
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.15,172.7011538728223
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.2,176.77718373632203
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.25,190.40168950538725
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.3,215.4870007867273
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.35,215.4870007867273
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.4,218.14977641746376
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.45,228.74091008305984
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.5,228.74091008305984
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.55,231.13478788425857
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.6,231.13478788425857
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.65,231.13478788425857
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.7,242.65457784822792
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.75,242.65457784822792
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.8,252.0303313051499
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.85,252.0303313051499
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.9,252.0303313051499
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.95,252.0303313051499
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.975,300.1677253762927
2024-01-20,0,wk inc flu hosp,2024-01-20,05,quantile,0.99,303.54642637659924
2024-01-20,0,wk inc flu hosp,2024-01-20,06,quantile,0.01,17.431561158499285
2024-01-20,0,wk inc flu hosp,2024-01-20,06,quantile,0.025,46.66773910498536
2024-01-20,0,wk inc flu hosp,2024-01-20,06,quantile,0.05,111.79520270661448
2024-01-20,0,wk inc flu hosp,2024-01-20,06,quantile,0.1,250.32114811791516
2024-01-20,0,wk inc flu hosp,2024-01-20,06,quantile,0.15,386.9406091105553
