reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.01,3715.027881820733
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.025,5484.907353292966
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.05,5867.742273952961
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.1,6670.401192379762
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.15,6953.537179363249
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.2,7135.600047633202
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.25,7280.949710902749
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.3,7406.270234566832
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.35,7521.769870931567
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.4,7627.246389843222
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.45,7735.2281118769715
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.5,7840.962648474888
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.55,7976.442875332525
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.6,8097.83580427898
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.65,8213.62688661983
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.7,8343.842626214213
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.75,8485.37326832235
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.8,8642.88792774426
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.85,8854.018254730614
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.9,9192.251267154905
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.95,10091.060032444331
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.975,10655.552746196794
2023-12-16,0,wk inc flu hosp,2023-12-16,US,quantile,0.99,12587.40343195608
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.01,3711.6456517034103
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.025,4453.981180993314
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.05,5947.164333972524
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.1,6615.143041396387
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.15,7239.3417709770365
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.2,7583.015393328323
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.25,7835.916267594865
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.3,8056.1072431336715
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.35,8250.4860523755
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.4,8434.264900170241
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.45,8612.382848319075
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.5,8784.784643186982
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.55,8964.08744129183
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.6,9149.959180198695
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.65,9353.247246222112
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.7,9580.113149188028
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.75,9856.253364340271
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.8,10184.135204562614
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.85,10617.377790435989
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.9,11376.350387425748
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.95,12268.677816940935
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.975,14149.96612805224
2023-12-16,1,wk inc flu hosp,2023-12-23,US,quantile,0.99,15508.034521551408
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.01,3738.659411989388
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.025,4232.947634025186
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.05,5451.700497126995
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.1,6712.097746908286
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.15,7280.442400995375
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.2,7831.752229620498
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.25,8198.833869820355
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.3,8485.556658170159
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.35,8742.401912904705
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.4,8987.901276122153
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.45,9226.33854924475
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.5,9471.37547897999
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.55,9735.924714031906
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.6,10003.094838124907
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.65,10278.782138543404
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.7,10582.135261163185
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.75,10937.690072267156
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.8,11412.802398394891
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.85,12112.614528982
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.9,12923.129912631031
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.95,14641.163254355992
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.975,16360.085577291591
2023-12-16,2,wk inc flu hosp,2023-12-30,US,quantile,0.99,18228.815198029835
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.01,3781.648374790001
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.025,4209.97269128778
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.05,5161.0190716319485
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.1,6773.3774273385925
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.15,7377.283927370168
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.2,7911.617701861402
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.25,8407.88682663
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.3,8769.213775667984
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.35,9071.924326896922
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.4,9342.791673902111
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.45,9602.348309981438
2023-12-16,3,wk inc flu hosp,2024-01-06,US,quantile,0.5,9853.68430970565
