reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.01,5578.447586934692
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.025,6071.3340622862215
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.05,6585.873305541237
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.1,7311.417774615142
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.15,7747.922425755306
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.2,8191.165572609882
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.25,8499.710825393136
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.3,8812.183983022886
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.35,9116.723451085416
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.4,9359.781730331051
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.45,9598.222685693809
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.5,9846.640199956972
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.55,10094.668269624382
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.6,10380.744308408668
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.65,10637.483615524234
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.7,10885.816331272796
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.75,11222.126404651472
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.8,11672.19474209214
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.85,12087.086227052172
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.9,12812.939126466345
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.95,13784.132250502144
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.975,14822.927764399608
2024-02-17,US,0,wk inc flu hosp,2024-02-17,quantile,0.99,15840.53245088354
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.01,3981.0924643861767
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.025,4599.844974211584
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.05,5268.234934623491
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.1,6090.63768426378
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.15,6648.708866079569
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.2,7138.647475023567
2024-02-17,US,1,wk inc flu hosp,2024-02-24,quantile,0.25,7545.0304011118
